Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time(ms),Temperature,Memory,Perf
C++, n-body, 10, 18.93, 18.25, 0.97, 0.00, 1899, 53.2, , 1
C++, n-body, 10, 18.98, 18.30, 0.97, 0.00, 1904, 53.8, , 1
C++, n-body, 10, 18.95, 18.28, 0.97, 0.00, 1902, 53.8, , 1
C++, n-body, 10, 18.93, 18.25, 0.97, 0.00, 1899, 53.2, , 1
C++, regex-redux, 10, 13.03, 12.50, 1.00, 0.00, 1307, 53.0, , 1
C++, regex-redux, 10, 13.21, 12.68, 1.00, 0.00, 1326, 53.0, , 1
C++, regex-redux, 10, 13.53, 12.99, 1.02, 0.00, 1358, 53.0, , 1
C++, regex-redux, 10, 13.20, 12.67, 1.00, 0.00, 1324, 53.0, , 1
C++, regex-redux, 10, 13.26, 12.73, 1.01, 0.00, 1330, 53.0, , 1
C++, regex-redux, 10, 13.21, 12.68, 0.99, 0.00, 1326, 53.2, , 1
C++, regex-redux, 10, 13.17, 12.64, 1.00, 0.00, 1321, 53.2, , 1
C++, regex-redux, 10, 13.34, 12.80, 1.01, 0.00, 1339, 53.0, , 1
C++, regex-redux, 10, 13.25, 12.72, 1.01, 0.00, 1332, 52.8, , 1
C++, regex-redux, 10, 13.35, 12.82, 1.01, 0.00, 1340, 52.8, , 1
C++, regex-redux, 10, 13.19, 12.65, 1.01, 0.00, 1325, 52.8, , 1
C++, regex-redux, 10, 13.56, 13.02, 1.02, 0.00, 1361, 53.8, , 1
C++, regex-redux, 10, 13.68, 13.13, 1.03, 0.00, 1372, 53.8, , 1
C++, regex-redux, 10, 13.55, 13.00, 1.02, 0.00, 1359, 53.2, , 1
C++, regex-redux, 10, 13.43, 12.90, 1.02, 0.00, 1350, 54.0, , 1
C++, regex-redux, 10, 13.61, 13.07, 1.03, 0.00, 1367, 53.8, , 1
C++, regex-redux, 10, 13.26, 12.73, 1.01, 0.00, 1331, 53.5, , 1
C++, regex-redux, 10, 13.49, 12.96, 1.02, 0.00, 1355, 53.5, , 1
C++, regex-redux, 10, 13.59, 13.04, 1.03, 0.00, 1365, 52.8, , 1
C++, regex-redux, 10, 13.23, 12.70, 1.00, 0.00, 1328, 52.8, , 1
C++, reverse-complement, 10, 1.61, 1.51, 0.22, 0.00, 163, 53.5, , 1
C++, reverse-complement, 10, 1.63, 1.53, 0.22, 0.00, 163, 53.5, , 1
C++, reverse-complement, 10, 1.62, 1.53, 0.22, 0.00, 163, 53.5, , 1
C++, reverse-complement, 10, 1.61, 1.51, 0.21, 0.00, 162, 53.5, , 1
C++, reverse-complement, 10, 1.62, 1.52, 0.22, 0.00, 164, 53.5, , 1
C++, reverse-complement, 10, 1.59, 1.48, 0.22, 0.00, 167, 52.8, , 1
C++, reverse-complement, 10, 1.62, 1.53, 0.22, 0.00, 163, 52.8, , 1
C++, reverse-complement, 10, 1.62, 1.52, 0.22, 0.00, 163, 52.8, , 1
C++, reverse-complement, 10, 1.63, 1.54, 0.22, 0.00, 164, 52.8, , 1
C++, reverse-complement, 10, 1.63, 1.53, 0.22, 0.00, 163, 52.8, , 1
C++, reverse-complement, 10, 1.63, 1.53, 0.22, 0.00, 163, 52.8, , 1
C++, reverse-complement, 10, 1.59, 1.49, 0.22, 0.00, 167, 53.5, , 1
C++, reverse-complement, 10, 1.61, 1.51, 0.22, 0.00, 164, 53.5, , 1
C++, reverse-complement, 10, 1.60, 1.50, 0.22, 0.00, 166, 53.5, , 1
C++, reverse-complement, 10, 1.59, 1.49, 0.22, 0.00, 167, 53.5, , 1
C++, reverse-complement, 10, 1.62, 1.52, 0.22, 0.00, 162, 53.5, , 1
C++, reverse-complement, 10, 1.63, 1.52, 0.22, 0.00, 164, 53.5, , 1
C++, reverse-complement, 10, 1.62, 1.52, 0.22, 0.00, 163, 53.0, , 1
C++, reverse-complement, 10, 1.60, 1.51, 0.22, 0.00, 164, 53.0, , 1
C++, reverse-complement, 10, 1.58, 1.48, 0.22, 0.00, 167, 53.0, , 1
C++, spectral-norm, 10, 5.26, 5.07, 0.27, 0.00, 526, 54.0, , 1
C++, spectral-norm, 10, 5.25, 5.06, 0.27, 0.00, 525, 53.2, , 1
C++, spectral-norm, 10, 5.24, 5.05, 0.27, 0.00, 524, 53.2, , 1
C++, spectral-norm, 10, 5.24, 5.06, 0.27, 0.00, 525, 53.5, , 1
C++, spectral-norm, 10, 5.26, 5.07, 0.27, 0.00, 526, 53.5, , 1
C++, spectral-norm, 10, 5.28, 5.08, 0.27, 0.00, 527, 53.2, , 1
C++, spectral-norm, 10, 5.25, 5.06, 0.27, 0.00, 524, 53.2, , 1
C++, spectral-norm, 10, 5.25, 5.07, 0.27, 0.00, 525, 53.2, , 1
C++, spectral-norm, 10, 5.26, 5.07, 0.27, 0.00, 526, 53.2, , 1
C++, spectral-norm, 10, 5.25, 5.07, 0.27, 0.00, 526, 53.5, , 1
C++, spectral-norm, 10, 5.26, 5.07, 0.27, 0.00, 526, 53.5, , 1
C++, spectral-norm, 10, 5.24, 5.06, 0.27, 0.00, 525, 53.0, , 1
C++, spectral-norm, 10, 5.25, 5.06, 0.27, 0.00, 525, 53.0, , 1
C++, spectral-norm, 10, 5.25, 5.07, 0.27, 0.00, 526, 53.5, , 1
C++, spectral-norm, 10, 5.24, 5.06, 0.27, 0.00, 524, 53.5, , 1
C++, spectral-norm, 10, 5.28, 5.09, 0.27, 0.00, 528, 53.2, , 1
C++, spectral-norm, 10, 5.25, 5.07, 0.27, 0.00, 526, 53.2, , 1
C++, spectral-norm, 10, 5.26, 5.07, 0.27, 0.00, 526, 53.8, , 1
C++, spectral-norm, 10, 5.24, 5.06, 0.27, 0.00, 525, 53.8, , 1
C++, spectral-norm, 10, 5.27, 5.08, 0.27, 0.00, 528, 53.8, , 1
Java, binary-trees, 10, 31.52, 28.91, 5.81, 0.00, 3180, 53.2, , 1
Java, binary-trees, 10, 28.76, 26.23, 5.68, 0.00, 2906, 53.5, , 1
Java, binary-trees, 10, 29.55, 27.01, 5.74, 0.00, 2985, 53.5, , 1
Java, binary-trees, 10, 29.54, 26.99, 5.75, 0.00, 2986, 53.0, , 1
Java, binary-trees, 10, 31.17, 28.58, 5.78, 0.00, 3164, 53.0, , 1
Java, binary-trees, 10, 29.48, 26.94, 5.74, 0.00, 2972, 53.8, , 1
Java, binary-trees, 10, 29.20, 26.66, 5.71, 0.00, 2959, 53.2, , 1
Java, binary-trees, 10, 30.61, 28.04, 5.73, 0.00, 3086, 53.0, , 1
Java, binary-trees, 10, 30.51, 27.94, 5.72, 0.00, 3076, 54.0, , 1
Java, binary-trees, 10, 29.56, 27.01, 5.75, 0.00, 2982, 53.5, , 1
Java, binary-trees, 10, 31.32, 28.73, 5.80, 0.00, 3182, 53.2, , 1
Java, binary-trees, 10, 29.66, 27.10, 5.76, 0.00, 2991, 52.8, , 1
Java, binary-trees, 10, 29.64, 27.08, 5.75, 0.00, 2999, 53.0, , 1
Java, binary-trees, 10, 29.14, 26.60, 5.71, 0.00, 2940, 53.0, , 1
Java, binary-trees, 10, 28.15, 25.65, 5.64, 0.00, 2841, 53.2, , 1
Java, binary-trees, 10, 31.28, 28.67, 5.80, 0.00, 3176, 53.0, , 1
Java, binary-trees, 10, 30.65, 28.07, 5.75, 0.00, 3127, 53.5, , 1
Java, binary-trees, 10, 29.64, 27.08, 5.77, 0.00, 3010, 53.0, , 1
Java, binary-trees, 10, 31.35, 28.75, 5.79, 0.00, 3170, 53.0, , 1
Java, binary-trees, 10, 31.41, 28.81, 5.81, 0.00, 3185, 53.8, , 1
Java, fannkuch-redux, 10, 143.67, 138.53, 7.38, 0.00, 14427, 53.5, , 1
Java, fannkuch-redux, 10, 143.83, 138.67, 7.39, 0.00, 14445, 52.5, , 1
Java, fannkuch-redux, 10, 139.83, 134.82, 7.18, 0.00, 14038, 52.2, , 1
Java, fannkuch-redux, 10, 147.19, 141.91, 7.56, 0.00, 14784, 53.8, , 1
Java, fannkuch-redux, 10, 147.05, 141.77, 7.55, 0.00, 14767, 52.5, , 1
Java, fannkuch-redux, 10, 142.07, 136.98, 7.30, 0.00, 14267, 53.0, , 1
Java, fannkuch-redux, 10, 140.35, 135.32, 7.22, 0.00, 14101, 53.0, , 1
Java, fannkuch-redux, 10, 139.68, 134.68, 7.18, 0.00, 14028, 53.2, , 1
Java, fannkuch-redux, 10, 140.45, 135.42, 7.22, 0.00, 14103, 53.5, , 1
Java, fannkuch-redux, 10, 147.29, 142.01, 7.57, 0.00, 14792, 53.5, , 1
Java, fannkuch-redux, 10, 141.09, 136.03, 7.25, 0.00, 14168, 53.2, , 1
Java, fannkuch-redux, 10, 145.81, 140.58, 7.49, 0.00, 14642, 53.0, , 1
Java, fannkuch-redux, 10, 139.38, 134.38, 7.17, 0.00, 13999, 53.2, , 1
Java, fannkuch-redux, 10, 143.71, 138.56, 7.39, 0.00, 14430, 52.8, , 1
Java, fannkuch-redux, 10, 140.99, 135.93, 7.24, 0.00, 14158, 53.5, , 1
Java, fannkuch-redux, 10, 140.12, 135.09, 7.20, 0.00, 14070, 53.2, , 1
Java, fannkuch-redux, 10, 147.63, 142.34, 7.59, 0.00, 14825, 54.2, , 1
Java, fannkuch-redux, 10, 139.30, 134.31, 7.16, 0.00, 13985, 54.0, , 1
Java, fannkuch-redux, 10, 140.40, 135.37, 7.21, 0.00, 14092, 54.0, , 1
Java, fannkuch-redux, 10, 139.61, 134.61, 7.18, 0.00, 14028, 53.8, , 1
Java, fasta, 10, 14.17, 13.65, 0.78, 0.00, 1442, 53.5, , 1
Java, fasta, 10, 14.18, 13.66, 0.78, 0.00, 1440, 53.0, , 1
Java, fasta, 10, 14.31, 13.79, 0.78, 0.00, 1445, 52.5, , 1
Java, fasta, 10, 14.22, 13.70, 0.79, 0.00, 1461, 53.8, , 1
Java, fasta, 10, 14.23, 13.71, 0.79, 0.00, 1456, 54.0, , 1
Java, fasta, 10, 14.19, 13.67, 0.78, 0.00, 1443, 54.0, , 1
Java, fasta, 10, 14.19, 13.66, 0.78, 0.00, 1444, 52.5, , 1
Java, fasta, 10, 14.10, 13.57, 0.79, 0.00, 1455, 53.5, , 1
Java, fasta, 10, 14.31, 13.78, 0.79, 0.00, 1463, 54.0, , 1
Java, fasta, 10, 14.29, 13.77, 0.79, 0.00, 1450, 54.0, , 1
Java, fasta, 10, 14.41, 13.89, 0.79, 0.00, 1456, 53.8, , 1
Java, fasta, 10, 14.20, 13.68, 0.78, 0.00, 1436, 53.5, , 1
Java, fasta, 10, 14.24, 13.72, 0.78, 0.00, 1443, 53.5, , 1
Java, fasta, 10, 14.20, 13.68, 0.78, 0.00, 1442, 53.5, , 1
Java, fasta, 10, 14.26, 13.74, 0.79, 0.00, 1448, 53.2, , 1
Java, fasta, 10, 14.17, 13.64, 0.78, 0.00, 1440, 54.0, , 1
Java, fasta, 10, 14.25, 13.73, 0.78, 0.00, 1451, 53.8, , 1
Java, fasta, 10, 14.33, 13.80, 0.79, 0.00, 1459, 53.0, , 1
Java, fasta, 10, 14.12, 13.61, 0.78, 0.00, 1435, 53.8, , 1
Java, fasta, 10, 14.15, 13.62, 0.79, 0.00, 1444, 54.0, , 1
Java, k-nucleotide, 10, 63.05, 60.66, 5.03, 0.00, 6362, 52.8, , 1
Java, k-nucleotide, 10, 58.36, 56.12, 4.80, 0.00, 5923, 52.5, , 1
Java, k-nucleotide, 10, 62.59, 60.22, 4.94, 0.00, 6351, 51.8, , 1
Java, k-nucleotide, 10, 64.67, 62.23, 5.11, 0.00, 6529, 52.2, , 1
Java, k-nucleotide, 10, 62.46, 60.09, 5.03, 0.00, 6316, 52.5, , 1
Java, k-nucleotide, 10, 64.35, 61.90, 5.14, 0.00, 6529, 52.2, , 1
Java, k-nucleotide, 10, 63.25, 60.85, 5.07, 0.00, 6385, 52.2, , 1
Java, k-nucleotide, 10, 58.77, 56.53, 4.81, 0.00, 5950, 52.2, , 1
Java, k-nucleotide, 10, 59.51, 57.24, 4.84, 0.00, 5993, 52.8, , 1
Java, k-nucleotide, 10, 64.55, 62.10, 5.15, 0.00, 6529, 52.0, , 1
Java, k-nucleotide, 10, 61.74, 59.41, 4.95, 0.00, 6221, 52.2, , 1
Java, k-nucleotide, 10, 61.33, 59.00, 4.96, 0.00, 6198, 52.8, , 1
Java, k-nucleotide, 10, 62.98, 60.60, 5.07, 0.00, 6358, 52.5, , 1
Java, k-nucleotide, 10, 64.07, 61.64, 5.11, 0.00, 6477, 52.5, , 1
Java, k-nucleotide, 10, 61.85, 59.50, 4.98, 0.00, 6259, 52.8, , 1
Java, k-nucleotide, 10, 62.85, 60.47, 4.98, 0.00, 6373, 51.8, , 1
Java, k-nucleotide, 10, 61.36, 59.03, 4.96, 0.00, 6205, 52.5, , 1
Java, k-nucleotide, 10, 62.55, 60.18, 5.00, 0.00, 6322, 52.5, , 1
Java, k-nucleotide, 10, 63.05, 60.66, 5.05, 0.00, 6352, 52.8, , 1
Java, k-nucleotide, 10, 63.13, 60.74, 5.06, 0.00, 6385, 52.5, , 1
Java, mandelbrot, 10, 50.87, 49.03, 2.68, 0.00, 5120, 54.2, , 1
Java, mandelbrot, 10, 49.40, 47.61, 2.60, 0.00, 4974, 53.2, , 1
Java, mandelbrot, 10, 50.57, 48.74, 2.66, 0.00, 5086, 53.8, , 1
Java, mandelbrot, 10, 50.98, 49.13, 2.68, 0.00, 5130, 54.2, , 1
Java, mandelbrot, 10, 49.51, 47.71, 2.62, 0.00, 4987, 54.0, , 1
Java, mandelbrot, 10, 51.19, 49.34, 2.69, 0.00, 5145, 53.2, , 1
Java, mandelbrot, 10, 49.76, 47.96, 2.62, 0.00, 5004, 54.2, , 1
Java, mandelbrot, 10, 50.43, 48.61, 2.66, 0.00, 5076, 53.2, , 1
Java, mandelbrot, 10, 49.98, 48.17, 2.63, 0.00, 5029, 54.0, , 1
Java, mandelbrot, 10, 50.77, 48.93, 2.68, 0.00, 5116, 52.2, , 1
Java, mandelbrot, 10, 50.80, 48.95, 2.70, 0.00, 5158, 52.2, , 1
Java, mandelbrot, 10, 50.82, 48.97, 2.70, 0.00, 5156, 53.8, , 1
Java, mandelbrot, 10, 50.81, 48.97, 2.68, 0.00, 5109, 53.5, , 1
Java, mandelbrot, 10, 50.92, 49.08, 2.68, 0.00, 5122, 53.8, , 1
Java, mandelbrot, 10, 49.41, 47.63, 2.61, 0.00, 4972, 53.8, , 1
Java, mandelbrot, 10, 49.01, 47.23, 2.61, 0.00, 4981, 54.0, , 1
Java, mandelbrot, 10, 49.91, 48.10, 2.64, 0.00, 5032, 52.2, , 1
Java, mandelbrot, 10, 51.20, 49.33, 2.73, 0.00, 5224, 53.5, , 1
Java, mandelbrot, 10, 49.54, 47.76, 2.61, 0.00, 4985, 53.5, , 1
Java, mandelbrot, 10, 50.94, 49.09, 2.70, 0.00, 5166, 53.5, , 1
Java, n-body, 10, 43.20, 41.65, 2.24, 0.00, 4341, 53.2, , 1
Java, n-body, 10, 42.99, 41.45, 2.22, 0.00, 4315, 54.0, , 1
Java, n-body, 10, 42.93, 41.39, 2.22, 0.00, 4317, 53.2, , 1
Java, n-body, 10, 43.30, 41.74, 2.24, 0.00, 4345, 53.8, , 1
Java, n-body, 10, 43.25, 41.70, 2.24, 0.00, 4341, 53.8, , 1
Java, n-body, 10, 43.14, 41.59, 2.23, 0.00, 4333, 52.8, , 1
Java, n-body, 10, 43.16, 41.61, 2.23, 0.00, 4336, 53.8, , 1
Java, n-body, 10, 43.36, 41.80, 2.24, 0.00, 4353, 53.8, , 1
Java, n-body, 10, 43.30, 41.75, 2.24, 0.00, 4346, 53.5, , 1
Java, n-body, 10, 43.22, 41.68, 2.24, 0.00, 4338, 53.8, , 1
Java, n-body, 10, 42.89, 41.36, 2.22, 0.00, 4306, 54.0, , 1
Java, n-body, 10, 43.20, 41.65, 2.24, 0.00, 4337, 54.0, , 1
Java, n-body, 10, 43.10, 41.55, 2.23, 0.00, 4326, 53.8, , 1
Java, n-body, 10, 43.23, 41.67, 2.24, 0.00, 4338, 53.8, , 1
Java, n-body, 10, 43.08, 41.53, 2.23, 0.00, 4323, 54.0, , 1
Java, n-body, 10, 43.15, 41.59, 2.23, 0.00, 4334, 53.8, , 1
Java, n-body, 10, 42.94, 41.39, 2.22, 0.00, 4309, 53.8, , 1
Java, n-body, 10, 42.95, 41.40, 2.22, 0.00, 4313, 53.5, , 1
Java, n-body, 10, 42.98, 41.43, 2.23, 0.00, 4315, 53.8, , 1
Java, n-body, 10, 43.14, 41.59, 2.23, 0.00, 4330, 53.5, , 1
Java, regex-redux, 10, 69.28, 66.58, 4.60, 0.00, 6977, 53.8, , 1
Java, regex-redux, 10, 66.91, 64.29, 4.47, 0.00, 6730, 53.5, , 1
Java, regex-redux, 10, 67.46, 64.82, 4.52, 0.00, 6822, 54.0, , 1
Java, regex-redux, 10, 67.77, 65.12, 4.52, 0.00, 6825, 54.0, , 1
Java, regex-redux, 10, 67.41, 64.77, 4.51, 0.00, 6788, 53.5, , 1
Java, regex-redux, 10, 69.20, 66.49, 4.60, 0.00, 6977, 53.2, , 1
Java, regex-redux, 10, 67.86, 65.21, 4.51, 0.00, 6823, 54.0, , 1
Java, regex-redux, 10, 68.13, 65.46, 4.55, 0.00, 6868, 54.2, , 1
Java, regex-redux, 10, 69.21, 66.50, 4.61, 0.00, 6985, 53.5, , 1
Java, regex-redux, 10, 69.22, 66.52, 4.59, 0.00, 6958, 53.8, , 1
Java, regex-redux, 10, 66.06, 63.47, 4.45, 0.00, 6662, 53.0, , 1
Java, regex-redux, 10, 69.27, 66.58, 4.58, 0.00, 6969, 53.5, , 1
Java, regex-redux, 10, 68.51, 65.84, 4.58, 0.00, 6907, 53.8, , 1
Java, regex-redux, 10, 68.64, 65.96, 4.56, 0.00, 6904, 53.8, , 1
Java, regex-redux, 10, 67.57, 64.93, 4.50, 0.00, 6796, 53.5, , 1
Java, regex-redux, 10, 68.14, 65.45, 4.55, 0.00, 6868, 54.0, , 1
Java, regex-redux, 10, 67.94, 65.28, 4.52, 0.00, 6833, 53.5, , 1
Java, regex-redux, 10, 67.29, 64.66, 4.49, 0.00, 6783, 54.2, , 1
Java, regex-redux, 10, 67.74, 65.10, 4.52, 0.00, 6816, 54.0, , 1
Java, regex-redux, 10, 69.44, 66.73, 4.61, 0.00, 7008, 54.5, , 1
Java, reverse-complement, 10, 7.94, 7.53, 0.83, 0.00, 802, 54.0, , 1
Java, reverse-complement, 10, 7.94, 7.52, 0.82, 0.00, 801, 53.8, , 1
Java, reverse-complement, 10, 7.91, 7.50, 0.82, 0.00, 804, 53.8, , 1
Java, reverse-complement, 10, 7.90, 7.49, 0.82, 0.00, 802, 54.0, , 1
Java, reverse-complement, 10, 7.95, 7.55, 0.82, 0.00, 799, 54.0, , 1
Java, reverse-complement, 10, 7.96, 7.55, 0.82, 0.00, 799, 53.8, , 1
Java, reverse-complement, 10, 7.94, 7.52, 0.82, 0.00, 803, 53.8, , 1
Java, reverse-complement, 10, 7.95, 7.54, 0.82, 0.00, 806, 53.8, , 1
Java, reverse-complement, 10, 7.93, 7.52, 0.83, 0.00, 799, 53.8, , 1
Java, reverse-complement, 10, 7.90, 7.49, 0.82, 0.00, 794, 54.2, , 1
Java, reverse-complement, 10, 7.90, 7.50, 0.83, 0.00, 802, 54.2, , 1
Java, reverse-complement, 10, 7.92, 7.50, 0.82, 0.00, 801, 54.0, , 1
Java, reverse-complement, 10, 7.89, 7.48, 0.82, 0.00, 802, 54.0, , 1
Java, reverse-complement, 10, 7.91, 7.51, 0.82, 0.00, 802, 53.8, , 1
Java, reverse-complement, 10, 7.91, 7.51, 0.82, 0.00, 800, 53.8, , 1
Java, reverse-complement, 10, 7.89, 7.48, 0.82, 0.00, 805, 53.0, , 1
Java, reverse-complement, 10, 7.93, 7.52, 0.82, 0.00, 796, 53.0, , 1
Java, reverse-complement, 10, 7.95, 7.54, 0.82, 0.00, 801, 53.2, , 1
Java, reverse-complement, 10, 7.92, 7.52, 0.82, 0.00, 804, 53.2, , 1
Java, reverse-complement, 10, 7.93, 7.51, 0.82, 0.00, 803, 53.2, , 1
Java, spectral-norm, 10, 8.32, 8.02, 0.46, 0.00, 849, 53.5, , 1
Java, spectral-norm, 10, 8.31, 8.00, 0.46, 0.00, 853, 53.5, , 1
Java, spectral-norm, 10, 8.40, 8.09, 0.46, 0.00, 850, 53.5, , 1
Java, spectral-norm, 10, 8.46, 8.14, 0.47, 0.00, 870, 53.5, , 1
Java, spectral-norm, 10, 8.36, 8.05, 0.47, 0.00, 862, 53.5, , 1
Java, spectral-norm, 10, 8.22, 7.91, 0.47, 0.00, 869, 53.2, , 1
Java, spectral-norm, 10, 8.34, 8.03, 0.46, 0.00, 849, 53.2, , 1
Java, spectral-norm, 10, 8.36, 8.05, 0.46, 0.00, 862, 53.2, , 1
Java, spectral-norm, 10, 8.33, 8.01, 0.46, 0.00, 853, 53.2, , 1
Java, spectral-norm, 10, 8.32, 8.01, 0.46, 0.00, 848, 53.2, , 1
Java, spectral-norm, 10, 8.28, 7.97, 0.46, 0.00, 850, 53.2, , 1
Java, spectral-norm, 10, 8.28, 7.97, 0.46, 0.00, 848, 53.0, , 1
Java, spectral-norm, 10, 8.35, 8.04, 0.46, 0.00, 851, 53.0, , 1
Java, spectral-norm, 10, 8.28, 7.98, 0.46, 0.00, 843, 53.5, , 1
Java, spectral-norm, 10, 8.34, 8.04, 0.46, 0.00, 847, 53.5, , 1
Java, spectral-norm, 10, 8.40, 8.09, 0.46, 0.00, 851, 53.2, , 1
Java, spectral-norm, 10, 8.33, 8.03, 0.46, 0.00, 853, 53.2, , 1
Java, spectral-norm, 10, 8.30, 8.00, 0.46, 0.00, 851, 53.2, , 1
Java, spectral-norm, 10, 8.34, 8.03, 0.46, 0.00, 856, 53.2, , 1
Java, spectral-norm, 10, 8.32, 8.02, 0.46, 0.00, 850, 53.2, , 1
Python, binary-trees, 10, 525.08, 501.76, 45.30, 0.00, 53194, 53.8, , 1
Python, binary-trees, 10, 522.87, 499.52, 45.60, 0.00, 52967, 54.2, , 1
Python, binary-trees, 10, 526.27, 502.95, 45.52, 0.00, 53174, 54.2, , 1
Python, binary-trees, 10, 530.98, 507.44, 45.87, 0.00, 53727, 54.2, , 1
Python, binary-trees, 10, 530.70, 507.06, 45.71, 0.00, 53826, 53.8, , 1
Python, binary-trees, 10, 531.21, 507.66, 45.79, 0.00, 53779, 53.8, , 1
Python, binary-trees, 10, 532.11, 508.51, 45.82, 0.00, 53795, 54.5, , 1
Python, binary-trees, 10, 527.19, 503.64, 45.52, 0.00, 53356, 53.5, , 1
Python, binary-trees, 10, 540.00, 516.10, 46.35, 0.00, 54665, 54.0, , 1
Python, binary-trees, 10, 528.29, 504.77, 45.56, 0.00, 53561, 54.0, , 1
Python, binary-trees, 10, 532.00, 508.32, 45.80, 0.00, 53895, 53.5, , 1
Python, binary-trees, 10, 533.76, 510.09, 45.93, 0.00, 53959, 54.0, , 1
Python, binary-trees, 10, 531.68, 507.99, 45.77, 0.00, 53823, 54.0, , 1
Python, binary-trees, 10, 531.63, 508.17, 45.88, 0.00, 53807, 53.5, , 1
Python, binary-trees, 10, 532.83, 509.17, 45.86, 0.00, 53886, 54.0, , 1
Python, binary-trees, 10, 527.45, 504.09, 45.69, 0.00, 53357, 54.2, , 1
Python, binary-trees, 10, 530.47, 506.86, 45.72, 0.00, 53770, 53.8, , 1
Python, binary-trees, 10, 528.92, 505.44, 45.81, 0.00, 53536, 53.8, , 1
Python, binary-trees, 10, 528.84, 505.29, 45.70, 0.00, 53514, 54.2, , 1
Python, binary-trees, 10, 526.32, 502.90, 45.45, 0.00, 53273, 54.5, , 1
Python, fannkuch-redux, 10, 4586.04, 4421.77, 234.88, 0.00, 460418, 54.0, , 1
Python, fannkuch-redux, 10, 4579.41, 4415.32, 234.53, 0.00, 459740, 53.2, , 1
Python, fannkuch-redux, 10, 4623.43, 4457.76, 236.79, 0.00, 464154, 53.2, , 1
Python, fannkuch-redux, 10, 4538.48, 4375.91, 232.45, 0.00, 455634, 53.8, , 1
Python, fannkuch-redux, 10, 4552.47, 4389.39, 233.16, 0.00, 457033, 53.8, , 1
Python, fannkuch-redux, 10, 4541.82, 4379.06, 232.62, 0.00, 455956, 53.5, , 1
Python, fannkuch-redux, 10, 4557.76, 4394.45, 233.43, 0.00, 457551, 53.5, , 1
Python, fannkuch-redux, 10, 4577.65, 4413.62, 234.49, 0.00, 459582, 53.8, , 1
Python, fannkuch-redux, 10, 4585.41, 4421.14, 234.89, 0.00, 460348, 53.2, , 1
Python, fannkuch-redux, 10, 4603.09, 4437.99, 235.82, 0.00, 462091, 53.5, , 1
Python, fannkuch-redux, 10, 4564.06, 4400.56, 233.83, 0.00, 458201, 53.0, , 1
Python, fannkuch-redux, 10, 4573.11, 4409.05, 234.29, 0.00, 459074, 53.2, , 1
Python, fannkuch-redux, 10, 4629.45, 4463.56, 237.18, 0.00, 464758, 54.0, , 1
Python, fannkuch-redux, 10, 4532.18, 4369.80, 232.19, 0.00, 454985, 53.2, , 1
Python, fannkuch-redux, 10, 4555.21, 4391.96, 233.36, 0.00, 457289, 53.5, , 1
Python, fannkuch-redux, 10, 4609.74, 4444.48, 236.22, 0.00, 462782, 54.0, , 1
Python, fannkuch-redux, 10, 4540.60, 4377.84, 232.63, 0.00, 455836, 53.5, , 1
Python, fannkuch-redux, 10, 4520.67, 4358.67, 231.62, 0.00, 453828, 53.8, , 1
Python, fannkuch-redux, 10, 4567.66, 4403.97, 234.01, 0.00, 458555, 54.0, , 1
Python, fannkuch-redux, 10, 4563.27, 4399.59, 233.79, 0.00, 458091, 53.0, , 1
Python, fasta, 10, 488.06, 470.67, 25.01, 0.00, 49007, 54.2, , 1
Python, fasta, 10, 485.22, 467.97, 24.86, 0.00, 48725, 54.0, , 1
Python, fasta, 10, 483.60, 466.32, 24.78, 0.00, 48556, 53.2, , 1
Python, fasta, 10, 484.19, 466.91, 24.80, 0.00, 48615, 53.2, , 1
Python, fasta, 10, 487.92, 470.57, 25.00, 0.00, 48996, 53.5, , 1
Python, fasta, 10, 485.74, 468.35, 24.88, 0.00, 48771, 53.0, , 1
Python, fasta, 10, 491.88, 474.27, 25.20, 0.00, 49386, 53.2, , 1
Python, fasta, 10, 485.53, 468.19, 24.87, 0.00, 48743, 53.2, , 1
Python, fasta, 10, 484.50, 467.19, 24.83, 0.00, 48643, 53.5, , 1
Python, fasta, 10, 486.15, 468.76, 24.91, 0.00, 48813, 52.8, , 1
Python, fasta, 10, 487.36, 469.91, 24.97, 0.00, 48928, 53.8, , 1
Python, fasta, 10, 485.40, 468.20, 24.88, 0.00, 48750, 53.5, , 1
Python, fasta, 10, 488.21, 470.71, 25.02, 0.00, 49015, 53.0, , 1
Python, fasta, 10, 485.33, 467.97, 24.87, 0.00, 48728, 54.2, , 1
Python, fasta, 10, 486.71, 469.31, 24.94, 0.00, 48863, 54.0, , 1
Python, fasta, 10, 484.26, 466.92, 24.81, 0.00, 48620, 53.2, , 1
Python, fasta, 10, 486.85, 469.42, 24.95, 0.00, 48881, 53.0, , 1
Python, fasta, 10, 488.12, 470.73, 25.02, 0.00, 49013, 53.2, , 1
Python, fasta, 10, 486.76, 469.33, 24.95, 0.00, 48873, 53.0, , 1
Python, fasta, 10, 486.12, 468.70, 24.91, 0.00, 48807, 53.0, , 1
Python, k-nucleotide, 10, 617.10, 592.72, 59.11, 0.00, 61951, 53.5, , 1
Python, k-nucleotide, 10, 623.46, 598.90, 59.44, 0.00, 62585, 54.0, , 1
Python, k-nucleotide, 10, 614.53, 590.23, 59.19, 0.00, 61687, 53.8, , 1
