Language, Program, PowerLimit, PSys, Package, Core, GPU, DRAM, Time(ms), User Time, System Time, Temperature, Memory, Perf
C, binary-trees, 1,  85.02, 14.40, 12.71, 0.00, 3.23, 4407, 11643, 949, 52.5, , 1
C, binary-trees, 1,  85.04, 14.28, 12.59, 0.00, 3.25, 4411, 11681, 942, 51.8, , 1
C, binary-trees, 1,  84.94, 14.24, 12.55, 0.00, 3.23, 4407, 11656, 922, 51.8, , 1
C, binary-trees, 1,  84.98, 14.01, 12.31, 0.00, 3.24, 4423, 11684, 931, 52.0, , 1
C, binary-trees, 1,  85.95, 14.26, 12.55, 0.00, 3.26, 4474, 11715, 939, 52.0, , 1
C, binary-trees, 1,  84.59, 14.09, 12.39, 0.00, 3.24, 4395, 11688, 935, 52.0, , 1
C, fannkuch-redux, 1,  170.37, 29.32, 26.14, 0.00, 4.55, 8922, 35367, 7, 51.5, , 1
C, fannkuch-redux, 1,  169.60, 29.61, 26.41, 0.00, 4.55, 8921, 35372, 3, 51.5, , 1
C, fannkuch-redux, 1,  169.13, 30.54, 27.35, 0.00, 4.56, 8928, 35371, 7, 51.2, , 1
C, fannkuch-redux, 1,  168.15, 30.46, 27.28, 0.00, 4.55, 8913, 35372, 3, 50.8, , 1
C, fannkuch-redux, 1,  167.88, 29.92, 26.74, 0.00, 4.54, 8910, 35365, 6, 50.5, , 1
C, fannkuch-redux, 1,  168.10, 29.93, 26.74, 0.00, 4.55, 8911, 35370, 4, 50.5, , 1
C, fannkuch-redux, 1,  168.86, 30.05, 26.86, 0.00, 4.55, 8912, 35369, 5, 50.2, , 1
C, fannkuch-redux, 1,  169.61, 29.66, 26.47, 0.00, 4.55, 8915, 35366, 4, 50.2, , 1
C, fannkuch-redux, 1,  168.29, 29.62, 26.44, 0.00, 4.55, 8915, 35369, 4, 49.5, , 1
C, fannkuch-redux, 1,  167.37, 29.75, 26.58, 0.00, 4.55, 8919, 35366, 9, 49.5, , 1
C, fannkuch-redux, 1,  167.77, 29.65, 26.47, 0.00, 4.56, 8934, 35370, 3, 49.5, , 1
C, fannkuch-redux, 1,  168.02, 30.19, 27.01, 0.00, 4.55, 8921, 35371, 3, 49.2, , 1
C, fannkuch-redux, 1,  167.64, 30.18, 27.00, 0.00, 4.55, 8920, 35370, 5, 49.8, , 1
C, fannkuch-redux, 1,  168.57, 30.19, 27.01, 0.00, 4.55, 8921, 35365, 7, 49.2, , 1
C, fannkuch-redux, 1,  168.83, 29.75, 26.57, 0.00, 4.55, 8921, 35365, 10, 49.5, , 1
C, fannkuch-redux, 1,  167.99, 29.69, 26.50, 0.00, 4.56, 8929, 35366, 5, 49.0, , 1
C, fannkuch-redux, 1,  167.54, 30.02, 26.85, 0.00, 4.56, 8924, 35368, 3, 49.0, , 1
C, fannkuch-redux, 1,  167.54, 30.36, 27.18, 0.00, 4.56, 8926, 35366, 6, 48.5, , 1
C, fannkuch-redux, 1,  168.13, 29.96, 26.78, 0.00, 4.56, 8926, 35365, 5, 48.5, , 1
C, fannkuch-redux, 1,  168.52, 29.84, 26.66, 0.00, 4.55, 8921, 35368, 7, 48.5, , 1
C, fasta, 1,  53.21, 4.78, 3.64, 0.00, 1.61, 3155, 3105, 49, 48.2, , 1
C, fasta, 1,  52.75, 4.91, 3.77, 0.00, 1.61, 3156, 3099, 57, 48.2, , 1
C, fasta, 1,  52.55, 4.81, 3.67, 0.00, 1.61, 3157, 3109, 48, 48.0, , 1
C, fasta, 1,  52.61, 4.91, 3.78, 0.00, 1.61, 3158, 3084, 74, 48.2, , 1
C, fasta, 1,  52.46, 4.90, 3.76, 0.00, 1.61, 3155, 3098, 56, 48.0, , 1
C, fasta, 1,  52.74, 4.79, 3.65, 0.00, 1.61, 3155, 3080, 74, 48.2, , 1
C, fasta, 1,  52.85, 4.72, 3.58, 0.00, 1.61, 3156, 3077, 79, 48.2, , 1
C, fasta, 1,  52.95, 4.76, 3.62, 0.00, 1.61, 3158, 3090, 66, 47.8, , 1
C, fasta, 1,  52.81, 4.80, 3.65, 0.00, 1.61, 3158, 3075, 82, 48.2, , 1
C, fasta, 1,  52.75, 4.82, 3.68, 0.00, 1.61, 3156, 3102, 54, 48.2, , 1
C, fasta, 1,  52.88, 4.83, 3.69, 0.00, 1.61, 3155, 3086, 68, 47.8, , 1
C, fasta, 1,  52.90, 4.97, 3.83, 0.00, 1.61, 3159, 3089, 69, 47.8, , 1
C, fasta, 1,  52.93, 5.01, 3.88, 0.00, 1.61, 3156, 3101, 55, 47.5, , 1
C, fasta, 1,  52.73, 4.90, 3.76, 0.00, 1.61, 3158, 3098, 60, 47.5, , 1
C, fasta, 1,  52.91, 5.01, 3.87, 0.00, 1.61, 3163, 3077, 84, 47.5, , 1
C, fasta, 1,  52.79, 4.82, 3.67, 0.00, 1.61, 3156, 3091, 65, 47.5, , 1
C, fasta, 1,  52.96, 4.98, 3.85, 0.00, 1.61, 3156, 3070, 85, 47.5, , 1
C, fasta, 1,  53.31, 4.78, 3.63, 0.00, 1.61, 3157, 3086, 69, 47.5, , 1
C, fasta, 1,  53.33, 4.99, 3.85, 0.00, 1.61, 3157, 3075, 82, 47.5, , 1
C, fasta, 1,  53.26, 4.96, 3.82, 0.00, 1.61, 3155, 3093, 61, 47.2, , 1
C, k-nucleotide, 1,  223.16, 41.05, 37.00, 0.00, 8.85, 11299, 37831, 453, 47.2, , 1
C, k-nucleotide, 1,  222.28, 40.74, 36.66, 0.00, 9.18, 11233, 37691, 363, 47.2, , 1
C, k-nucleotide, 1,  221.24, 40.44, 36.43, 0.00, 8.59, 11242, 37397, 349, 47.5, , 1
C, k-nucleotide, 1,  224.89, 40.82, 36.76, 0.00, 8.76, 11333, 37459, 433, 47.2, , 1
C, k-nucleotide, 1,  225.60, 41.31, 37.20, 0.00, 9.38, 11291, 37912, 450, 47.0, , 1
C, k-nucleotide, 1,  224.87, 41.42, 37.27, 0.00, 9.49, 11322, 37904, 390, 47.5, , 1
C, k-nucleotide, 1,  222.16, 41.33, 37.30, 0.00, 8.90, 11230, 37393, 414, 47.5, , 1
C, k-nucleotide, 1,  223.18, 41.32, 37.26, 0.00, 9.04, 11273, 37725, 401, 47.2, , 1
C, k-nucleotide, 1,  224.42, 41.27, 37.19, 0.00, 8.92, 11341, 37702, 414, 47.2, , 1
C, k-nucleotide, 1,  222.91, 40.89, 36.84, 0.00, 9.10, 11217, 37571, 360, 47.2, , 1
C, k-nucleotide, 1,  222.48, 41.08, 37.01, 0.00, 9.15, 11264, 37683, 410, 46.8, , 1
C, k-nucleotide, 1,  220.42, 41.35, 37.32, 0.00, 8.86, 11223, 37367, 414, 46.8, , 1
C, k-nucleotide, 1,  221.58, 41.22, 37.15, 0.00, 9.13, 11241, 37707, 364, 47.2, , 1
C, k-nucleotide, 1,  224.18, 41.27, 37.16, 0.00, 9.19, 11356, 37766, 475, 47.0, , 1
C, k-nucleotide, 1,  227.90, 41.50, 37.30, 0.00, 9.78, 11381, 37941, 398, 47.5, , 1
C, k-nucleotide, 1,  222.88, 40.59, 36.51, 0.00, 9.31, 11182, 37508, 381, 47.0, , 1
C, k-nucleotide, 1,  225.22, 40.91, 36.77, 0.00, 9.53, 11327, 37855, 436, 47.0, , 1
C, k-nucleotide, 1,  224.75, 41.01, 36.86, 0.00, 9.55, 11302, 37824, 437, 46.5, , 1
C, k-nucleotide, 1,  221.93, 40.26, 36.23, 0.00, 8.94, 11198, 37279, 480, 46.8, , 1
C, k-nucleotide, 1,  223.81, 41.03, 36.95, 0.00, 9.04, 11230, 37460, 395, 47.0, , 1
C, mandelbrot, 1,  80.26, 14.27, 12.74, 0.00, 2.20, 4281, 17026, 65, 46.8, , 1
C, mandelbrot, 1,  80.17, 14.31, 12.78, 0.00, 2.19, 4277, 17008, 68, 46.8, , 1
C, mandelbrot, 1,  83.48, 14.86, 13.27, 0.00, 2.27, 4427, 17022, 66, 46.5, , 1
C, mandelbrot, 1,  79.84, 14.13, 12.60, 0.00, 2.20, 4279, 17010, 68, 46.2, , 1
C, mandelbrot, 1,  79.61, 14.31, 12.78, 0.00, 2.20, 4280, 17024, 60, 46.8, , 1
C, mandelbrot, 1,  79.28, 14.25, 12.72, 0.00, 2.19, 4277, 17017, 60, 46.8, , 1
C, mandelbrot, 1,  79.57, 14.28, 12.75, 0.00, 2.19, 4278, 17005, 72, 46.5, , 1
C, mandelbrot, 1,  79.53, 14.26, 12.72, 0.00, 2.19, 4279, 17019, 64, 46.2, , 1
C, mandelbrot, 1,  79.45, 14.33, 12.79, 0.00, 2.20, 4281, 17014, 78, 46.5, , 1
C, mandelbrot, 1,  79.37, 14.28, 12.74, 0.00, 2.20, 4280, 17028, 60, 47.0, , 1
C, mandelbrot, 1,  79.76, 14.16, 12.63, 0.00, 2.19, 4278, 17027, 51, 46.5, , 1
C, mandelbrot, 1,  79.92, 14.00, 12.47, 0.00, 2.20, 4280, 17026, 63, 46.5, , 1
C, mandelbrot, 1,  80.12, 14.08, 12.54, 0.00, 2.20, 4288, 17027, 67, 46.5, , 1
C, mandelbrot, 1,  79.06, 13.80, 12.27, 0.00, 2.19, 4279, 17020, 71, 46.5, , 1
C, mandelbrot, 1,  78.73, 13.75, 12.23, 0.00, 2.19, 4280, 17027, 68, 46.2, , 1
C, mandelbrot, 1,  79.12, 14.02, 12.50, 0.00, 2.19, 4277, 17010, 67, 46.8, , 1
C, mandelbrot, 1,  79.03, 14.14, 12.61, 0.00, 2.19, 4279, 17006, 81, 46.2, , 1
C, mandelbrot, 1,  78.82, 14.10, 12.58, 0.00, 2.19, 4277, 17003, 82, 46.2, , 1
C, mandelbrot, 1,  78.82, 14.16, 12.63, 0.00, 2.19, 4276, 17015, 63, 46.0, , 1
C, mandelbrot, 1,  79.19, 14.23, 12.70, 0.00, 2.19, 4276, 17024, 56, 46.2, , 1
C, n-body, 1,  135.51, 13.80, 10.85, 0.00, 4.19, 8218, 8214, 3, 45.5, , 1
C, n-body, 1,  137.02, 14.00, 11.05, 0.00, 4.19, 8218, 8214, 2, 45.5, , 1
C, n-body, 1,  137.14, 14.16, 11.21, 0.00, 4.19, 8219, 8212, 5, 45.8, , 1
C, n-body, 1,  136.49, 14.13, 11.18, 0.00, 4.19, 8219, 8215, 2, 45.8, , 1
C, n-body, 1,  136.35, 14.19, 11.25, 0.00, 4.19, 8219, 8215, 3, 45.2, , 1
C, n-body, 1,  136.47, 14.20, 11.26, 0.00, 4.19, 8219, 8215, 2, 45.5, , 1
C, n-body, 1,  136.04, 14.22, 11.28, 0.00, 4.19, 8218, 8215, 3, 45.5, , 1
C, n-body, 1,  136.63, 14.20, 11.25, 0.00, 4.19, 8219, 8214, 4, 45.0, , 1
C, n-body, 1,  137.16, 14.41, 11.48, 0.00, 4.19, 8218, 8215, 3, 45.0, , 1
C, n-body, 1,  136.64, 14.41, 11.47, 0.00, 4.19, 8220, 8214, 4, 45.2, , 1
C, n-body, 1,  135.92, 14.68, 11.75, 0.00, 4.19, 8220, 8218, 2, 45.0, , 1
C, n-body, 1,  135.58, 14.56, 11.62, 0.00, 4.19, 8218, 8214, 4, 45.0, , 1
C, n-body, 1,  135.40, 14.53, 11.59, 0.00, 4.19, 8217, 8215, 2, 45.0, , 1
C, n-body, 1,  134.92, 14.58, 11.65, 0.00, 4.19, 8217, 8215, 1, 45.0, , 1
C, n-body, 1,  135.60, 14.44, 11.50, 0.00, 4.19, 8218, 8214, 2, 44.8, , 1
C, n-body, 1,  136.83, 14.29, 11.35, 0.00, 4.20, 8218, 8215, 2, 44.8, , 1
C, n-body, 1,  137.72, 14.41, 11.46, 0.00, 4.20, 8219, 8216, 2, 45.0, , 1
C, n-body, 1,  135.16, 14.44, 11.50, 0.00, 4.20, 8218, 8217, 1, 44.5, , 1
C, n-body, 1,  135.06, 14.23, 11.29, 0.00, 4.19, 8218, 8215, 2, 44.8, , 1
C, n-body, 1,  135.25, 14.21, 11.25, 0.00, 4.20, 8219, 8216, 2, 45.0, , 1
C, regex-redux, 1,  56.51, 9.14, 8.01, 0.00, 1.91, 3119, 7892, 350, 44.8, , 1
C, regex-redux, 1,  56.75, 8.99, 7.85, 0.00, 1.91, 3122, 7920, 324, 44.8, , 1
C, regex-redux, 1,  56.52, 8.99, 7.85, 0.00, 1.91, 3124, 7910, 337, 44.8, , 1
C, regex-redux, 1,  56.43, 8.98, 7.85, 0.00, 1.91, 3121, 7914, 330, 44.8, , 1
C, regex-redux, 1,  56.74, 8.96, 7.83, 0.00, 1.92, 3129, 7946, 333, 44.8, , 1
C, regex-redux, 1,  56.71, 8.84, 7.71, 0.00, 1.91, 3120, 7901, 340, 44.8, , 1
C, regex-redux, 1,  56.95, 9.08, 7.94, 0.00, 1.91, 3118, 7926, 344, 45.0, , 1
C, regex-redux, 1,  56.97, 9.04, 7.90, 0.00, 1.92, 3123, 7907, 336, 45.0, , 1
C, regex-redux, 1,  57.03, 9.12, 7.98, 0.00, 1.91, 3118, 7920, 323, 45.0, , 1
C, regex-redux, 1,  56.75, 9.15, 8.01, 0.00, 1.92, 3125, 7908, 338, 45.0, , 1
C, regex-redux, 1,  57.30, 9.02, 7.88, 0.00, 1.92, 3127, 7908, 341, 44.8, , 1
C, regex-redux, 1,  56.91, 8.88, 7.75, 0.00, 1.91, 3119, 7912, 330, 45.0, , 1
C, regex-redux, 1,  57.36, 8.95, 7.81, 0.00, 1.92, 3126, 7951, 326, 45.2, , 1
C, regex-redux, 1,  57.40, 8.89, 7.76, 0.00, 1.92, 3121, 7932, 343, 45.0, , 1
C, regex-redux, 1,  57.19, 8.85, 7.71, 0.00, 1.91, 3119, 7884, 359, 44.5, , 1
C, regex-redux, 1,  57.33, 8.72, 7.58, 0.00, 1.91, 3119, 7898, 345, 45.0, , 1
C, regex-redux, 1,  57.35, 8.75, 7.62, 0.00, 1.92, 3121, 7908, 336, 45.0, , 1
C, regex-redux, 1,  57.14, 8.80, 7.67, 0.00, 1.92, 3123, 7915, 332, 44.8, , 1
C, regex-redux, 1,  57.15, 8.87, 7.74, 0.00, 1.91, 3124, 7913, 334, 44.8, , 1
C, regex-redux, 1,  57.27, 8.92, 7.79, 0.00, 1.91, 3120, 7924, 320, 44.5, , 1
C, reverse-complement, 1,  6.50, 0.76, 0.61, 0.00, 0.32, 356, 171, 297, 44.8, , 1
C, reverse-complement, 1,  6.45, 0.76, 0.60, 0.00, 0.31, 356, 171, 297, 44.8, , 1
C, reverse-complement, 1,  6.46, 0.76, 0.61, 0.00, 0.31, 352, 172, 294, 45.2, , 1
C, reverse-complement, 1,  6.42, 0.76, 0.61, 0.00, 0.31, 355, 168, 300, 45.2, , 1
C, reverse-complement, 1,  6.41, 0.77, 0.61, 0.00, 0.31, 354, 180, 289, 45.2, , 1
C, reverse-complement, 1,  6.46, 0.77, 0.61, 0.00, 0.31, 358, 180, 291, 45.2, , 1
C, reverse-complement, 1,  6.34, 0.76, 0.61, 0.00, 0.31, 352, 170, 296, 45.2, , 1
C, reverse-complement, 1,  6.42, 0.77, 0.62, 0.00, 0.31, 355, 162, 306, 45.2, , 1
C, reverse-complement, 1,  6.40, 0.77, 0.62, 0.00, 0.32, 356, 179, 290, 44.5, , 1
C, reverse-complement, 1,  6.50, 0.77, 0.61, 0.00, 0.32, 357, 165, 305, 44.5, , 1
C, reverse-complement, 1,  6.51, 0.78, 0.62, 0.00, 0.31, 356, 163, 307, 44.5, , 1
C, reverse-complement, 1,  6.52, 0.77, 0.61, 0.00, 0.32, 357, 166, 303, 44.5, , 1
C, reverse-complement, 1,  6.46, 0.75, 0.60, 0.00, 0.32, 357, 171, 299, 44.5, , 1
C, reverse-complement, 1,  6.46, 0.78, 0.62, 0.00, 0.32, 356, 177, 291, 44.5, , 1
C, reverse-complement, 1,  6.39, 0.78, 0.62, 0.00, 0.31, 353, 169, 298, 45.0, , 1
C, reverse-complement, 1,  6.41, 0.78, 0.63, 0.00, 0.31, 353, 170, 297, 45.0, , 1
C, reverse-complement, 1,  6.38, 0.78, 0.63, 0.00, 0.31, 356, 167, 302, 45.0, , 1
C, reverse-complement, 1,  6.36, 0.77, 0.62, 0.00, 0.31, 354, 165, 302, 44.8, , 1
C, reverse-complement, 1,  6.33, 0.78, 0.62, 0.00, 0.31, 351, 161, 304, 44.8, , 1
C, reverse-complement, 1,  6.51, 0.77, 0.62, 0.00, 0.31, 351, 165, 298, 44.8, , 1
C, spectral-norm, 1,  26.59, 5.16, 4.67, 0.00, 0.71, 1385, 5520, 3, 45.2, , 1
C, spectral-norm, 1,  26.58, 5.06, 4.57, 0.00, 0.71, 1384, 5519, 2, 45.5, , 1
C, spectral-norm, 1,  26.55, 5.10, 4.61, 0.00, 0.71, 1386, 5519, 7, 45.5, , 1
C, spectral-norm, 1,  26.59, 5.06, 4.57, 0.00, 0.71, 1385, 5523, 2, 45.0, , 1
C, spectral-norm, 1,  26.65, 5.05, 4.56, 0.00, 0.71, 1387, 5524, 4, 45.0, , 1
C, spectral-norm, 1,  26.78, 4.98, 4.49, 0.00, 0.71, 1391, 5535, 5, 45.0, , 1
C, spectral-norm, 1,  26.56, 5.01, 4.52, 0.00, 0.71, 1387, 5524, 3, 44.8, , 1
C, spectral-norm, 1,  26.75, 4.96, 4.47, 0.00, 0.71, 1387, 5527, 1, 45.2, , 1
C, spectral-norm, 1,  26.53, 4.97, 4.48, 0.00, 0.71, 1387, 5526, 3, 45.0, , 1
C, spectral-norm, 1,  26.36, 4.96, 4.48, 0.00, 0.71, 1386, 5522, 4, 45.0, , 1
C, spectral-norm, 1,  26.41, 5.08, 4.58, 0.00, 0.71, 1388, 5524, 8, 45.0, , 1
C, spectral-norm, 1,  26.26, 5.07, 4.57, 0.00, 0.71, 1385, 5521, 3, 45.2, , 1
C, spectral-norm, 1,  26.38, 5.06, 4.57, 0.00, 0.71, 1385, 5519, 2, 44.8, , 1
C, spectral-norm, 1,  26.44, 5.00, 4.51, 0.00, 0.71, 1388, 5530, 3, 44.8, , 1
C, spectral-norm, 1,  26.32, 4.99, 4.50, 0.00, 0.71, 1385, 5520, 4, 45.5, , 1
C, spectral-norm, 1,  26.37, 5.01, 4.52, 0.00, 0.71, 1385, 5516, 8, 45.0, , 1
C, spectral-norm, 1,  26.44, 4.98, 4.49, 0.00, 0.71, 1387, 5526, 2, 45.0, , 1
C, spectral-norm, 1,  26.25, 4.98, 4.49, 0.00, 0.71, 1383, 5511, 7, 45.0, , 1
C, spectral-norm, 1,  26.30, 5.09, 4.60, 0.00, 0.71, 1386, 5523, 2, 45.2, , 1
C, spectral-norm, 1,  26.28, 5.07, 4.58, 0.00, 0.71, 1383, 5514, 4, 45.2, , 1
C++, binary-trees, 1,  68.00, 13.04, 11.64, 0.00, 2.66, 3492, 11199, 605, 45.0, , 1
C++, binary-trees, 1,  65.82, 12.72, 11.39, 0.00, 2.70, 3360, 11074, 381, 45.0, , 1
C++, binary-trees, 1,  68.58, 13.08, 11.65, 0.00, 2.79, 3507, 11235, 640, 45.0, , 1
C++, binary-trees, 1,  67.69, 12.81, 11.42, 0.00, 2.67, 3486, 11184, 558, 45.0, , 1
C++, binary-trees, 1,  67.57, 12.86, 11.47, 0.00, 2.65, 3445, 11102, 524, 45.0, , 1
C++, binary-trees, 1,  68.27, 12.77, 11.38, 0.00, 2.65, 3485, 11228, 580, 44.8, , 1
C++, binary-trees, 1,  69.37, 12.94, 11.46, 0.00, 2.80, 3509, 11234, 602, 45.0, , 1
C++, binary-trees, 1,  70.37, 12.99, 11.51, 0.00, 2.84, 3550, 11377, 641, 45.5, , 1
C++, binary-trees, 1,  67.08, 12.65, 11.28, 0.00, 2.70, 3383, 11096, 427, 44.8, , 1
C++, binary-trees, 1,  68.82, 13.03, 11.62, 0.00, 2.66, 3511, 11289, 582, 45.0, , 1
C++, binary-trees, 1,  67.85, 12.86, 11.47, 0.00, 2.77, 3457, 11215, 558, 45.0, , 1
C++, binary-trees, 1,  68.41, 13.04, 11.64, 0.00, 2.67, 3501, 11226, 584, 45.2, , 1
C++, binary-trees, 1,  68.56, 12.96, 11.56, 0.00, 2.63, 3512, 11305, 571, 45.0, , 1
C++, binary-trees, 1,  66.90, 12.67, 11.29, 0.00, 2.62, 3435, 11113, 474, 45.0, , 1
C++, binary-trees, 1,  68.76, 13.03, 11.63, 0.00, 2.66, 3521, 11335, 597, 45.2, , 1
C++, binary-trees, 1,  67.02, 12.85, 11.49, 0.00, 2.73, 3424, 11206, 507, 45.0, , 1
C++, binary-trees, 1,  65.68, 12.68, 11.36, 0.00, 2.68, 3350, 11072, 356, 45.5, , 1
C++, binary-trees, 1,  66.14, 12.76, 11.38, 0.00, 2.62, 3400, 11125, 458, 45.5, , 1
C++, binary-trees, 1,  66.00, 12.72, 11.31, 0.00, 2.66, 3384, 11103, 431, 45.2, , 1
C++, binary-trees, 1,  68.87, 13.25, 11.78, 0.00, 2.83, 3543, 11392, 672, 45.2, , 1
C++, fannkuch-redux, 1,  294.81, 51.58, 45.89, 0.00, 8.17, 16003, 63419, 4, 45.0, , 1
C++, fannkuch-redux, 1,  294.91, 52.17, 46.48, 0.00, 8.16, 16004, 63403, 11, 45.0, , 1
C++, fannkuch-redux, 1,  295.96, 51.53, 45.84, 0.00, 8.17, 16015, 63431, 8, 44.8, , 1
C++, fannkuch-redux, 1,  297.43, 50.63, 44.96, 0.00, 8.16, 15997, 63393, 12, 45.0, , 1
C++, fannkuch-redux, 1,  295.46, 50.40, 44.72, 0.00, 8.16, 16005, 63432, 10, 45.0, , 1
C++, fannkuch-redux, 1,  295.03, 50.86, 45.19, 0.00, 8.16, 15992, 63387, 7, 44.8, , 1
C++, fannkuch-redux, 1,  295.94, 51.09, 45.41, 0.00, 8.17, 16007, 63423, 9, 44.8, , 1
C++, fannkuch-redux, 1,  296.39, 51.05, 45.37, 0.00, 8.16, 16000, 63400, 5, 44.5, , 1
C++, fannkuch-redux, 1,  299.10, 51.65, 45.87, 0.00, 8.33, 16302, 63459, 4, 44.2, , 1
C++, fannkuch-redux, 1,  291.25, 50.47, 44.79, 0.00, 8.16, 15997, 63400, 10, 44.8, , 1
C++, fannkuch-redux, 1,  292.44, 50.24, 44.57, 0.00, 8.15, 15974, 63386, 8, 45.0, , 1
C++, fannkuch-redux, 1,  290.55, 49.76, 44.10, 0.00, 8.15, 15973, 63363, 7, 44.8, , 1
C++, fannkuch-redux, 1,  289.81, 50.15, 44.49, 0.00, 8.15, 15977, 63377, 7, 44.8, , 1
C++, fannkuch-redux, 1,  290.44, 50.43, 44.77, 0.00, 8.14, 15966, 63329, 10, 44.5, , 1
C++, fannkuch-redux, 1,  293.42, 50.40, 44.73, 0.00, 8.17, 15998, 63396, 8, 44.5, , 1
C++, fannkuch-redux, 1,  290.66, 50.63, 44.96, 0.00, 8.17, 15999, 63416, 4, 44.8, , 1
C++, fannkuch-redux, 1,  291.22, 50.81, 45.14, 0.00, 8.16, 15987, 63414, 6, 45.0, , 1
C++, fannkuch-redux, 1,  290.84, 50.64, 44.97, 0.00, 8.15, 15973, 63364, 7, 45.0, , 1
C++, fannkuch-redux, 1,  292.38, 50.29, 44.62, 0.00, 8.15, 15975, 63389, 10, 44.5, , 1
C++, fannkuch-redux, 1,  289.70, 50.77, 45.09, 0.00, 8.16, 15997, 63419, 8, 44.8, , 1
C++, fasta, 1,  52.15, 6.36, 5.27, 0.00, 1.57, 3064, 6069, 33, 44.8, , 1
C++, fasta, 1,  52.38, 6.28, 5.19, 0.00, 1.57, 3064, 6071, 30, 44.5, , 1
C++, fasta, 1,  52.18, 6.18, 5.10, 0.00, 1.57, 3065, 6076, 25, 44.5, , 1
C++, fasta, 1,  52.02, 6.12, 5.03, 0.00, 1.57, 3064, 6071, 30, 44.8, , 1
C++, fasta, 1,  52.20, 6.01, 4.92, 0.00, 1.57, 3064, 6075, 25, 44.5, , 1
C++, fasta, 1,  52.78, 6.18, 5.09, 0.00, 1.57, 3064, 6072, 29, 44.5, , 1
C++, fasta, 1,  52.78, 6.31, 5.22, 0.00, 1.57, 3065, 6073, 30, 44.2, , 1
C++, fasta, 1,  52.40, 6.19, 5.10, 0.00, 1.56, 3064, 6076, 25, 44.5, , 1
C++, fasta, 1,  52.45, 6.37, 5.28, 0.00, 1.57, 3065, 6073, 30, 44.2, , 1
C++, fasta, 1,  52.50, 6.28, 5.19, 0.00, 1.57, 3064, 6070, 31, 44.2, , 1
C++, fasta, 1,  51.81, 6.08, 4.99, 0.00, 1.56, 3063, 6074, 26, 43.8, , 1
C++, fasta, 1,  51.71, 5.93, 4.85, 0.00, 1.57, 3065, 6076, 27, 44.2, , 1
C++, fasta, 1,  51.81, 6.17, 5.08, 0.00, 1.56, 3064, 6077, 25, 44.2, , 1
C++, fasta, 1,  51.85, 6.16, 5.07, 0.00, 1.57, 3064, 6073, 29, 43.8, , 1
C++, fasta, 1,  51.93, 6.08, 4.99, 0.00, 1.57, 3065, 6075, 27, 44.2, , 1
C++, fasta, 1,  51.75, 6.15, 5.06, 0.00, 1.56, 3064, 6080, 22, 44.2, , 1
C++, fasta, 1,  51.83, 6.15, 5.06, 0.00, 1.57, 3065, 6075, 29, 44.0, , 1
C++, fasta, 1,  51.89, 6.17, 5.08, 0.00, 1.57, 3064, 6076, 26, 44.2, , 1
C++, fasta, 1,  51.86, 6.26, 5.17, 0.00, 1.57, 3064, 6076, 25, 44.2, , 1
C++, fasta, 1,  51.96, 6.25, 5.16, 0.00, 1.57, 3064, 6069, 33, 44.5, , 1
C++, k-nucleotide, 1,  120.41, 19.71, 16.72, 0.00, 6.54, 6235, 17531, 709, 44.5, , 1
C++, k-nucleotide, 1,  121.13, 19.63, 16.61, 0.00, 6.59, 6259, 17694, 663, 44.5, , 1
C++, k-nucleotide, 1,  121.47, 19.41, 16.40, 0.00, 6.61, 6278, 17697, 689, 44.5, , 1
C++, k-nucleotide, 1,  120.66, 19.71, 16.71, 0.00, 6.54, 6245, 17637, 707, 44.5, , 1
C++, k-nucleotide, 1,  120.13, 19.95, 16.95, 0.00, 6.53, 6256, 17606, 669, 44.2, , 1
C++, k-nucleotide, 1,  120.86, 19.82, 16.81, 0.00, 6.54, 6273, 17636, 709, 44.8, , 1
C++, k-nucleotide, 1,  121.81, 20.07, 17.03, 0.00, 6.62, 6314, 17772, 686, 44.0, , 1
C++, k-nucleotide, 1,  120.75, 19.75, 16.74, 0.00, 6.53, 6253, 17702, 679, 44.2, , 1
C++, k-nucleotide, 1,  121.38, 19.51, 16.50, 0.00, 6.58, 6264, 17784, 621, 44.5, , 1
C++, k-nucleotide, 1,  121.64, 19.63, 16.64, 0.00, 6.49, 6244, 17542, 680, 44.5, , 1
C++, k-nucleotide, 1,  122.07, 19.83, 16.81, 0.00, 6.54, 6258, 17685, 675, 44.2, , 1
C++, k-nucleotide, 1,  121.13, 19.66, 16.65, 0.00, 6.55, 6265, 17734, 661, 44.2, , 1
C++, k-nucleotide, 1,  121.04, 20.05, 17.03, 0.00, 6.57, 6281, 17721, 656, 44.5, , 1
C++, k-nucleotide, 1,  120.26, 19.52, 16.52, 0.00, 6.49, 6235, 17608, 649, 44.8, , 1
C++, k-nucleotide, 1,  120.43, 19.56, 16.57, 0.00, 6.52, 6243, 17634, 657, 44.8, , 1
C++, k-nucleotide, 1,  120.80, 19.46, 16.46, 0.00, 6.54, 6261, 17639, 747, 44.5, , 1
C++, k-nucleotide, 1,  121.31, 19.41, 16.38, 0.00, 6.60, 6279, 17813, 688, 44.2, , 1
C++, k-nucleotide, 1,  120.32, 19.58, 16.58, 0.00, 6.51, 6241, 17628, 697, 44.5, , 1
C++, k-nucleotide, 1,  122.42, 19.49, 16.46, 0.00, 6.60, 6289, 17781, 680, 45.0, , 1
