Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time(ms),Temperature,Memory,Perf
C++, regex-redux, 10, 12.41, 12.01, 0.93, 0.00, 1256, 49.2, , 1
C++, regex-redux, 10, 12.31, 11.91, 0.93, 0.00, 1243, 48.8, , 1
C++, regex-redux, 10, 12.45, 12.05, 0.94, 0.00, 1259, 49.2, , 1
C++, regex-redux, 10, 11.97, 11.58, 0.92, 0.00, 1214, 50.0, , 1
C++, regex-redux, 10, 12.15, 11.76, 0.93, 0.00, 1234, 49.2, , 1
C++, reverse-complement, 10, 1.55, 1.49, 0.21, 0.00, 160, 46.0, , 1
C++, reverse-complement, 10, 1.57, 1.50, 0.21, 0.00, 160, 46.0, , 1
C++, reverse-complement, 10, 1.56, 1.49, 0.21, 0.00, 161, 46.0, , 1
C++, reverse-complement, 10, 1.56, 1.50, 0.21, 0.00, 162, 46.0, , 1
C++, reverse-complement, 10, 1.56, 1.49, 0.21, 0.00, 160, 46.0, , 1
C++, reverse-complement, 10, 1.56, 1.49, 0.21, 0.00, 161, 49.2, , 1
C++, reverse-complement, 10, 1.56, 1.49, 0.21, 0.00, 160, 49.2, , 1
C++, reverse-complement, 10, 1.56, 1.49, 0.21, 0.00, 162, 49.2, , 1
C++, reverse-complement, 10, 1.51, 1.43, 0.21, 0.00, 164, 49.2, , 1
C++, reverse-complement, 10, 1.55, 1.48, 0.21, 0.00, 160, 49.2, , 1
C++, reverse-complement, 10, 1.55, 1.48, 0.21, 0.00, 161, 49.2, , 1
C++, reverse-complement, 10, 1.53, 1.46, 0.21, 0.00, 162, 49.5, , 1
C++, reverse-complement, 10, 1.58, 1.51, 0.21, 0.00, 162, 46.0, , 1
C++, reverse-complement, 10, 1.57, 1.50, 0.21, 0.00, 162, 46.0, , 1
C++, reverse-complement, 10, 1.59, 1.51, 0.21, 0.00, 161, 46.0, , 1
C++, reverse-complement, 10, 1.55, 1.49, 0.21, 0.00, 161, 46.0, , 1
C++, reverse-complement, 10, 1.56, 1.50, 0.21, 0.00, 162, 46.0, , 1
C++, reverse-complement, 10, 1.53, 1.46, 0.21, 0.00, 163, 49.5, , 1
C++, reverse-complement, 10, 1.57, 1.50, 0.21, 0.00, 161, 45.8, , 1
C++, reverse-complement, 10, 1.57, 1.51, 0.21, 0.00, 162, 45.8, , 1
C++, spectral-norm, 10, 4.86, 4.72, 0.25, 0.00, 486, 49.2, , 1
C++, spectral-norm, 10, 4.83, 4.69, 0.25, 0.00, 484, 49.0, , 1
C++, spectral-norm, 10, 4.85, 4.70, 0.25, 0.00, 485, 49.0, , 1
C++, spectral-norm, 10, 4.84, 4.70, 0.25, 0.00, 485, 49.0, , 1
C++, spectral-norm, 10, 4.87, 4.71, 0.25, 0.00, 486, 49.0, , 1
C++, spectral-norm, 10, 4.83, 4.69, 0.24, 0.00, 484, 49.0, , 1
C++, spectral-norm, 10, 4.82, 4.68, 0.24, 0.00, 482, 49.0, , 1
C++, spectral-norm, 10, 4.85, 4.70, 0.25, 0.00, 485, 48.8, , 1
C++, spectral-norm, 10, 4.85, 4.71, 0.25, 0.00, 486, 48.8, , 1
C++, spectral-norm, 10, 4.85, 4.70, 0.25, 0.00, 485, 48.8, , 1
C++, spectral-norm, 10, 4.86, 4.71, 0.25, 0.00, 486, 48.8, , 1
C++, spectral-norm, 10, 4.84, 4.70, 0.25, 0.00, 485, 48.8, , 1
C++, spectral-norm, 10, 4.89, 4.73, 0.25, 0.00, 489, 48.8, , 1
C++, spectral-norm, 10, 4.85, 4.71, 0.25, 0.00, 486, 49.0, , 1
C++, spectral-norm, 10, 4.84, 4.70, 0.24, 0.00, 484, 49.0, , 1
C++, spectral-norm, 10, 4.84, 4.69, 0.25, 0.00, 484, 48.8, , 1
C++, spectral-norm, 10, 4.86, 4.71, 0.25, 0.00, 486, 48.8, , 1
C++, spectral-norm, 10, 4.84, 4.70, 0.25, 0.00, 485, 49.0, , 1
C++, spectral-norm, 10, 4.90, 4.75, 0.25, 0.00, 491, 49.0, , 1
C++, spectral-norm, 10, 4.90, 4.75, 0.25, 0.00, 490, 49.0, , 1
Java, binary-trees, 10, 31.67, 30.00, 5.86, 0.00, 3200, 49.2, , 1
Java, binary-trees, 10, 30.95, 29.29, 5.82, 0.00, 3136, 49.8, , 1
Java, binary-trees, 10, 31.00, 29.34, 5.80, 0.00, 3131, 49.5, , 1
Java, binary-trees, 10, 30.88, 29.23, 5.79, 0.00, 3121, 49.5, , 1
Java, binary-trees, 10, 31.83, 30.15, 5.89, 0.00, 3224, 49.0, , 1
Java, binary-trees, 10, 32.02, 30.33, 5.93, 0.00, 3242, 49.2, , 1
Java, binary-trees, 10, 31.85, 30.17, 5.88, 0.00, 3218, 49.5, , 1
Java, binary-trees, 10, 31.43, 29.77, 5.83, 0.00, 3173, 49.2, , 1
Java, binary-trees, 10, 30.44, 28.81, 5.78, 0.00, 3084, 49.2, , 1
Java, binary-trees, 10, 32.24, 30.54, 5.94, 0.00, 3254, 49.0, , 1
Java, binary-trees, 10, 31.11, 29.46, 5.81, 0.00, 3152, 49.5, , 1
Java, binary-trees, 10, 31.05, 29.39, 5.86, 0.00, 3136, 49.2, , 1
Java, binary-trees, 10, 30.90, 29.25, 5.82, 0.00, 3123, 49.5, , 1
Java, binary-trees, 10, 31.15, 29.48, 5.84, 0.00, 3152, 49.5, , 1
Java, binary-trees, 10, 32.04, 30.36, 5.91, 0.00, 3239, 49.8, , 1
Java, binary-trees, 10, 31.73, 30.03, 5.90, 0.00, 3246, 49.5, , 1
Java, binary-trees, 10, 31.29, 29.62, 5.89, 0.00, 3184, 49.5, , 1
Java, binary-trees, 10, 30.86, 29.21, 5.80, 0.00, 3126, 49.2, , 1
Java, binary-trees, 10, 31.23, 29.56, 5.87, 0.00, 3174, 49.5, , 1
Java, binary-trees, 10, 30.97, 29.32, 5.81, 0.00, 3132, 49.0, , 1
Java, fannkuch-redux, 10, 134.19, 130.09, 6.80, 0.00, 13475, 49.2, , 1
Java, fannkuch-redux, 10, 129.87, 125.90, 6.58, 0.00, 13051, 48.5, , 1
Java, fannkuch-redux, 10, 127.45, 123.56, 6.48, 0.00, 12830, 49.5, , 1
Java, fannkuch-redux, 10, 138.08, 133.87, 6.99, 0.00, 13869, 48.8, , 1
Java, fannkuch-redux, 10, 131.61, 127.60, 6.68, 0.00, 13230, 48.8, , 1
Java, fannkuch-redux, 10, 137.50, 133.29, 6.98, 0.00, 13827, 49.8, , 1
Java, fannkuch-redux, 10, 129.05, 125.12, 6.54, 0.00, 12954, 49.5, , 1
Java, fannkuch-redux, 10, 129.84, 125.88, 6.58, 0.00, 13041, 49.5, , 1
Java, fannkuch-redux, 10, 127.40, 123.51, 6.46, 0.00, 12796, 50.0, , 1
Java, fannkuch-redux, 10, 129.76, 125.81, 6.57, 0.00, 13025, 49.2, , 1
Java, fannkuch-redux, 10, 131.50, 127.49, 6.67, 0.00, 13214, 49.0, , 1
Java, fannkuch-redux, 10, 127.11, 123.24, 6.44, 0.00, 12769, 49.5, , 1
Java, fannkuch-redux, 10, 138.28, 134.06, 7.01, 0.00, 13885, 50.0, , 1
Java, fannkuch-redux, 10, 137.71, 133.51, 6.98, 0.00, 13830, 49.5, , 1
Java, fannkuch-redux, 10, 129.98, 126.01, 6.58, 0.00, 13048, 49.5, , 1
Java, fannkuch-redux, 10, 127.71, 123.81, 6.48, 0.00, 12823, 49.5, , 1
Java, fannkuch-redux, 10, 137.04, 132.87, 6.94, 0.00, 13755, 50.0, , 1
Java, fannkuch-redux, 10, 135.04, 130.92, 6.84, 0.00, 13564, 50.0, , 1
Java, fannkuch-redux, 10, 129.95, 125.98, 6.58, 0.00, 13052, 49.5, , 1
Java, fannkuch-redux, 10, 133.73, 129.64, 6.77, 0.00, 13423, 50.0, , 1
Java, fasta, 10, 13.20, 12.78, 0.73, 0.00, 1368, 49.8, , 1
Java, fasta, 10, 13.07, 12.66, 0.72, 0.00, 1352, 49.8, , 1
Java, fasta, 10, 12.99, 12.57, 0.72, 0.00, 1354, 50.0, , 1
Java, fasta, 10, 13.16, 12.75, 0.72, 0.00, 1345, 49.8, , 1
Java, fasta, 10, 13.14, 12.71, 0.74, 0.00, 1375, 49.5, , 1
Java, fasta, 10, 13.05, 12.64, 0.73, 0.00, 1364, 49.2, , 1
Java, fasta, 10, 13.24, 12.83, 0.72, 0.00, 1336, 49.5, , 1
Java, fasta, 10, 13.11, 12.70, 0.71, 0.00, 1322, 49.5, , 1
Java, fasta, 10, 13.07, 12.67, 0.70, 0.00, 1319, 49.8, , 1
Java, fasta, 10, 13.22, 12.82, 0.72, 0.00, 1334, 49.8, , 1
Java, fasta, 10, 12.92, 12.53, 0.71, 0.00, 1321, 50.0, , 1
Java, fasta, 10, 13.06, 12.63, 0.73, 0.00, 1373, 49.0, , 1
Java, fasta, 10, 13.18, 12.77, 0.72, 0.00, 1339, 48.5, , 1
Java, fasta, 10, 13.03, 12.61, 0.74, 0.00, 1370, 49.2, , 1
Java, fasta, 10, 13.26, 12.85, 0.72, 0.00, 1343, 50.0, , 1
Java, fasta, 10, 13.02, 12.61, 0.71, 0.00, 1336, 49.2, , 1
Java, fasta, 10, 13.10, 12.69, 0.72, 0.00, 1338, 49.5, , 1
Java, fasta, 10, 13.13, 12.73, 0.72, 0.00, 1339, 49.2, , 1
Java, fasta, 10, 13.09, 12.69, 0.71, 0.00, 1329, 50.0, , 1
Java, fasta, 10, 13.09, 12.67, 0.73, 0.00, 1372, 49.8, , 1
Java, k-nucleotide, 10, 56.12, 54.38, 4.49, 0.00, 5702, 48.0, , 1
Java, k-nucleotide, 10, 55.85, 54.12, 4.47, 0.00, 5688, 48.5, , 1
Java, k-nucleotide, 10, 56.12, 54.37, 4.51, 0.00, 5720, 48.8, , 1
Java, k-nucleotide, 10, 56.34, 54.58, 4.51, 0.00, 5729, 49.2, , 1
Java, k-nucleotide, 10, 56.74, 54.97, 4.52, 0.00, 5761, 48.8, , 1
Java, k-nucleotide, 10, 55.80, 54.06, 4.46, 0.00, 5658, 48.8, , 1
Java, k-nucleotide, 10, 56.21, 54.47, 4.49, 0.00, 5696, 48.8, , 1
Java, k-nucleotide, 10, 56.35, 54.58, 4.52, 0.00, 5760, 48.8, , 1
Java, k-nucleotide, 10, 56.53, 54.79, 4.50, 0.00, 5707, 49.8, , 1
Java, k-nucleotide, 10, 56.26, 54.51, 4.52, 0.00, 5711, 49.0, , 1
Java, k-nucleotide, 10, 53.13, 51.47, 4.28, 0.00, 5388, 50.0, , 1
Java, k-nucleotide, 10, 56.41, 54.66, 4.51, 0.00, 5694, 49.2, , 1
Java, k-nucleotide, 10, 56.16, 54.41, 4.52, 0.00, 5713, 48.8, , 1
Java, k-nucleotide, 10, 57.05, 55.27, 4.58, 0.00, 5800, 48.8, , 1
Java, k-nucleotide, 10, 56.77, 55.00, 4.53, 0.00, 5764, 49.2, , 1
Java, k-nucleotide, 10, 56.94, 55.17, 4.57, 0.00, 5782, 49.8, , 1
Java, k-nucleotide, 10, 57.47, 55.68, 4.58, 0.00, 5826, 49.0, , 1
Java, k-nucleotide, 10, 56.54, 54.80, 4.50, 0.00, 5701, 49.0, , 1
Java, k-nucleotide, 10, 56.54, 54.80, 4.50, 0.00, 5718, 49.8, , 1
Java, k-nucleotide, 10, 56.16, 54.42, 4.51, 0.00, 5683, 49.5, , 1
Java, mandelbrot, 10, 46.40, 44.98, 2.43, 0.00, 4685, 50.0, , 1
Java, mandelbrot, 10, 46.38, 44.95, 2.42, 0.00, 4682, 50.0, , 1
Java, mandelbrot, 10, 46.42, 45.00, 2.41, 0.00, 4667, 49.8, , 1
Java, mandelbrot, 10, 45.96, 44.55, 2.39, 0.00, 4623, 50.0, , 1
Java, mandelbrot, 10, 44.44, 43.07, 2.32, 0.00, 4480, 49.2, , 1
Java, mandelbrot, 10, 45.70, 44.28, 2.41, 0.00, 4658, 50.0, , 1
Java, mandelbrot, 10, 45.90, 44.49, 2.40, 0.00, 4629, 49.2, , 1
Java, mandelbrot, 10, 46.36, 44.94, 2.42, 0.00, 4676, 50.2, , 1
Java, mandelbrot, 10, 46.25, 44.84, 2.41, 0.00, 4654, 50.0, , 1
Java, mandelbrot, 10, 46.25, 44.84, 2.41, 0.00, 4657, 49.8, , 1
Java, mandelbrot, 10, 46.50, 45.07, 2.43, 0.00, 4685, 49.5, , 1
Java, mandelbrot, 10, 46.60, 45.17, 2.44, 0.00, 4705, 50.0, , 1
Java, mandelbrot, 10, 45.14, 43.75, 2.36, 0.00, 4563, 49.8, , 1
Java, mandelbrot, 10, 45.75, 44.34, 2.40, 0.00, 4637, 49.0, , 1
Java, mandelbrot, 10, 45.87, 44.47, 2.39, 0.00, 4615, 49.8, , 1
Java, mandelbrot, 10, 46.04, 44.63, 2.40, 0.00, 4643, 49.0, , 1
Java, mandelbrot, 10, 45.81, 44.39, 2.40, 0.00, 4640, 48.8, , 1
Java, mandelbrot, 10, 44.54, 43.16, 2.36, 0.00, 4546, 50.0, , 1
Java, mandelbrot, 10, 46.53, 45.11, 2.42, 0.00, 4684, 49.0, , 1
Java, mandelbrot, 10, 46.64, 45.21, 2.43, 0.00, 4709, 49.5, , 1
Java, n-body, 10, 37.62, 36.39, 2.05, 0.00, 4040, 49.8, , 1
Java, n-body, 10, 37.34, 36.11, 2.06, 0.00, 4043, 49.0, , 1
Java, n-body, 10, 37.27, 36.03, 2.06, 0.00, 4042, 49.5, , 1
Java, n-body, 10, 37.73, 36.50, 2.07, 0.00, 4079, 49.5, , 1
Java, n-body, 10, 37.48, 36.26, 2.06, 0.00, 4050, 49.0, , 1
Java, n-body, 10, 37.33, 36.10, 2.05, 0.00, 4038, 49.8, , 1
Java, n-body, 10, 37.37, 36.16, 2.05, 0.00, 4039, 50.0, , 1
Java, n-body, 10, 37.81, 36.58, 2.07, 0.00, 4064, 49.5, , 1
Java, n-body, 10, 37.30, 36.07, 2.05, 0.00, 4045, 48.0, , 1
Java, n-body, 10, 37.40, 36.16, 2.05, 0.00, 4039, 49.0, , 1
Java, n-body, 10, 37.57, 36.35, 2.05, 0.00, 4039, 49.5, , 1
Java, n-body, 10, 37.50, 36.28, 2.05, 0.00, 4038, 49.0, , 1
Java, n-body, 10, 37.42, 36.20, 2.05, 0.00, 4039, 49.0, , 1
Java, n-body, 10, 37.70, 36.49, 2.06, 0.00, 4061, 49.5, , 1
Java, n-body, 10, 37.46, 36.24, 2.05, 0.00, 4041, 49.2, , 1
Java, n-body, 10, 37.84, 36.61, 2.07, 0.00, 4063, 49.8, , 1
Java, n-body, 10, 37.54, 36.32, 2.06, 0.00, 4058, 48.5, , 1
Java, n-body, 10, 37.46, 36.23, 2.05, 0.00, 4041, 49.8, , 1
Java, n-body, 10, 37.36, 36.12, 2.06, 0.00, 4049, 48.8, , 1
Java, n-body, 10, 37.24, 36.02, 2.05, 0.00, 4042, 49.2, , 1
Java, regex-redux, 10, 59.83, 57.91, 4.04, 0.00, 6065, 49.8, , 1
Java, regex-redux, 10, 59.78, 57.85, 4.04, 0.00, 6059, 49.2, , 1
Java, regex-redux, 10, 59.43, 57.51, 4.01, 0.00, 6019, 49.2, , 1
Java, regex-redux, 10, 62.26, 60.26, 4.15, 0.00, 6301, 49.5, , 1
Java, regex-redux, 10, 60.08, 58.16, 4.06, 0.00, 6086, 49.5, , 1
Java, regex-redux, 10, 61.14, 59.17, 4.11, 0.00, 6201, 49.2, , 1
Java, regex-redux, 10, 62.02, 60.03, 4.17, 0.00, 6288, 50.0, , 1
Java, regex-redux, 10, 59.99, 58.05, 4.07, 0.00, 6110, 50.5, , 1
Java, regex-redux, 10, 59.28, 57.36, 4.04, 0.00, 6012, 50.0, , 1
Java, regex-redux, 10, 60.61, 58.66, 4.11, 0.00, 6163, 50.0, , 1
Java, regex-redux, 10, 60.41, 58.47, 4.08, 0.00, 6105, 49.8, , 1
Java, regex-redux, 10, 58.65, 56.75, 3.99, 0.00, 5958, 49.8, , 1
Java, regex-redux, 10, 60.52, 58.56, 4.09, 0.00, 6152, 49.8, , 1
Java, regex-redux, 10, 60.09, 58.15, 4.07, 0.00, 6091, 49.2, , 1
Java, regex-redux, 10, 60.11, 58.18, 4.06, 0.00, 6101, 49.8, , 1
Java, regex-redux, 10, 59.16, 57.26, 4.01, 0.00, 6011, 50.0, , 1
Java, regex-redux, 10, 61.56, 59.58, 4.12, 0.00, 6222, 49.8, , 1
Java, regex-redux, 10, 59.87, 57.93, 4.05, 0.00, 6076, 49.5, , 1
Java, regex-redux, 10, 60.07, 58.14, 4.06, 0.00, 6077, 49.2, , 1
Java, regex-redux, 10, 60.16, 58.23, 4.05, 0.00, 6085, 50.2, , 1
Java, reverse-complement, 10, 7.51, 7.21, 0.80, 0.00, 786, 47.0, , 1
Java, reverse-complement, 10, 7.47, 7.18, 0.80, 0.00, 787, 49.0, , 1
Java, reverse-complement, 10, 7.49, 7.20, 0.80, 0.00, 795, 49.0, , 1
Java, reverse-complement, 10, 7.52, 7.23, 0.81, 0.00, 789, 49.2, , 1
Java, reverse-complement, 10, 7.50, 7.22, 0.80, 0.00, 786, 49.2, , 1
Java, reverse-complement, 10, 7.52, 7.22, 0.80, 0.00, 783, 49.2, , 1
Java, reverse-complement, 10, 7.51, 7.22, 0.81, 0.00, 792, 49.2, , 1
Java, reverse-complement, 10, 7.55, 7.25, 0.80, 0.00, 790, 49.8, , 1
Java, reverse-complement, 10, 7.51, 7.21, 0.80, 0.00, 787, 47.0, , 1
Java, reverse-complement, 10, 7.58, 7.28, 0.80, 0.00, 787, 49.8, , 1
Java, reverse-complement, 10, 7.52, 7.22, 0.80, 0.00, 785, 46.5, , 1
Java, reverse-complement, 10, 7.48, 7.18, 0.81, 0.00, 801, 48.5, , 1
Java, reverse-complement, 10, 7.59, 7.31, 0.80, 0.00, 787, 48.5, , 1
Java, reverse-complement, 10, 7.54, 7.25, 0.80, 0.00, 789, 49.5, , 1
Java, reverse-complement, 10, 7.55, 7.25, 0.81, 0.00, 786, 46.0, , 1
Java, reverse-complement, 10, 7.51, 7.22, 0.80, 0.00, 787, 49.0, , 1
Java, reverse-complement, 10, 7.51, 7.22, 0.80, 0.00, 790, 49.0, , 1
Java, reverse-complement, 10, 7.54, 7.25, 0.81, 0.00, 786, 49.2, , 1
Java, reverse-complement, 10, 7.56, 7.27, 0.80, 0.00, 786, 49.2, , 1
Java, reverse-complement, 10, 7.52, 7.23, 0.80, 0.00, 791, 49.8, , 1
Java, spectral-norm, 10, 7.81, 7.56, 0.43, 0.00, 811, 46.5, , 1
Java, spectral-norm, 10, 7.90, 7.65, 0.44, 0.00, 825, 47.5, , 1
Java, spectral-norm, 10, 7.79, 7.53, 0.46, 0.00, 866, 47.5, , 1
Java, spectral-norm, 10, 7.83, 7.59, 0.43, 0.00, 801, 49.0, , 1
Java, spectral-norm, 10, 7.85, 7.60, 0.42, 0.00, 795, 49.0, , 1
Java, spectral-norm, 10, 7.87, 7.62, 0.43, 0.00, 801, 48.8, , 1
Java, spectral-norm, 10, 7.86, 7.61, 0.43, 0.00, 810, 48.8, , 1
Java, spectral-norm, 10, 7.76, 7.51, 0.44, 0.00, 819, 48.5, , 1
Java, spectral-norm, 10, 7.85, 7.60, 0.43, 0.00, 812, 48.5, , 1
Java, spectral-norm, 10, 7.91, 7.66, 0.43, 0.00, 816, 49.2, , 1
Java, spectral-norm, 10, 7.83, 7.58, 0.43, 0.00, 806, 49.2, , 1
Java, spectral-norm, 10, 7.94, 7.69, 0.43, 0.00, 810, 49.0, , 1
Java, spectral-norm, 10, 7.93, 7.68, 0.43, 0.00, 810, 49.0, , 1
Java, spectral-norm, 10, 7.86, 7.61, 0.43, 0.00, 809, 49.8, , 1
Java, spectral-norm, 10, 7.93, 7.68, 0.43, 0.00, 815, 46.2, , 1
Java, spectral-norm, 10, 7.90, 7.65, 0.44, 0.00, 818, 49.2, , 1
Java, spectral-norm, 10, 7.82, 7.57, 0.43, 0.00, 809, 49.2, , 1
Java, spectral-norm, 10, 7.88, 7.63, 0.43, 0.00, 812, 49.2, , 1
Java, spectral-norm, 10, 7.95, 7.70, 0.44, 0.00, 823, 49.2, , 1
Java, spectral-norm, 10, 7.78, 7.53, 0.43, 0.00, 814, 49.2, , 1
Python, binary-trees, 10, 439.41, 423.72, 40.13, 0.00, 44843, 50.5, , 1
Python, binary-trees, 10, 443.01, 427.23, 40.46, 0.00, 45054, 50.0, , 1
Python, binary-trees, 10, 439.79, 424.11, 40.23, 0.00, 44818, 50.8, , 1
Python, binary-trees, 10, 439.06, 423.43, 40.23, 0.00, 44711, 50.2, , 1
Python, binary-trees, 10, 443.12, 427.29, 40.44, 0.00, 45183, 50.2, , 1
Python, binary-trees, 10, 449.96, 433.92, 40.80, 0.00, 45871, 50.5, , 1
Python, binary-trees, 10, 446.60, 430.74, 40.55, 0.00, 45358, 50.8, , 1
Python, binary-trees, 10, 441.96, 426.19, 40.36, 0.00, 45018, 51.2, , 1
Python, binary-trees, 10, 444.65, 428.83, 40.52, 0.00, 45183, 51.8, , 1
Python, binary-trees, 10, 444.79, 428.90, 40.43, 0.00, 45349, 50.2, , 1
Python, binary-trees, 10, 440.99, 425.30, 40.22, 0.00, 44901, 51.0, , 1
Python, binary-trees, 10, 439.25, 423.61, 40.27, 0.00, 44664, 51.0, , 1
Python, binary-trees, 10, 437.31, 421.74, 40.05, 0.00, 44460, 51.2, , 1
Python, binary-trees, 10, 438.70, 422.99, 40.44, 0.00, 44805, 51.0, , 1
Python, binary-trees, 10, 439.94, 424.23, 40.41, 0.00, 44880, 50.8, , 1
Python, binary-trees, 10, 441.31, 425.54, 40.41, 0.00, 44960, 50.8, , 1
Python, binary-trees, 10, 441.57, 425.83, 40.25, 0.00, 44969, 51.2, , 1
Python, binary-trees, 10, 439.59, 423.88, 40.32, 0.00, 44842, 50.8, , 1
Python, binary-trees, 10, 439.95, 424.31, 40.13, 0.00, 44775, 50.8, , 1
Python, binary-trees, 10, 442.26, 426.42, 40.36, 0.00, 45205, 51.0, , 1
Python, fannkuch-redux, 10, 4015.66, 3893.56, 202.78, 0.00, 403125, 50.5, , 1
Python, fannkuch-redux, 10, 4011.56, 3889.52, 202.56, 0.00, 402702, 50.2, , 1
Python, fannkuch-redux, 10, 4068.77, 3945.01, 205.45, 0.00, 408442, 50.5, , 1
Python, fannkuch-redux, 10, 4022.04, 3899.73, 203.10, 0.00, 403770, 50.5, , 1
Python, fannkuch-redux, 10, 4068.61, 3944.82, 205.44, 0.00, 408439, 50.0, , 1
Python, fannkuch-redux, 10, 4014.61, 3892.46, 202.74, 0.00, 403022, 50.5, , 1
Python, fannkuch-redux, 10, 4007.07, 3885.23, 202.38, 0.00, 402248, 50.5, , 1
Python, fannkuch-redux, 10, 4030.45, 3907.87, 203.57, 0.00, 404606, 51.0, , 1
Python, fannkuch-redux, 10, 4002.24, 3880.44, 202.14, 0.00, 401753, 49.5, , 1
Python, fannkuch-redux, 10, 4005.34, 3883.70, 202.29, 0.00, 402065, 48.2, , 1
Python, fannkuch-redux, 10, 4018.02, 3896.07, 202.96, 0.00, 403382, 46.5, , 1
Python, fannkuch-redux, 10, 4048.09, 3925.29, 204.50, 0.00, 406402, 46.0, , 1
Python, fannkuch-redux, 10, 4100.39, 3976.01, 207.14, 0.00, 411637, 45.5, , 1
Python, fannkuch-redux, 10, 4034.99, 3912.67, 203.85, 0.00, 405090, 44.5, , 1
Python, fannkuch-redux, 10, 4089.43, 3965.58, 206.60, 0.00, 410526, 44.2, , 1
Python, fannkuch-redux, 10, 4083.48, 3959.93, 206.33, 0.00, 409958, 43.0, , 1
Python, fannkuch-redux, 10, 4067.14, 3944.07, 205.51, 0.00, 408312, 43.0, , 1
Python, fannkuch-redux, 10, 4095.71, 3971.81, 206.95, 0.00, 411163, 42.0, , 1
Python, fannkuch-redux, 10, 4120.16, 3995.71, 208.25, 0.00, 413644, 41.8, , 1
Python, fannkuch-redux, 10, 4119.94, 3995.46, 208.21, 0.00, 413623, 42.0, , 1
Python, fasta, 10, 424.49, 411.65, 21.45, 0.00, 42621, 42.0, , 1
Python, fasta, 10, 425.32, 412.45, 21.49, 0.00, 42695, 41.5, , 1
Python, fasta, 10, 424.37, 411.32, 21.44, 0.00, 42603, 41.5, , 1
Python, fasta, 10, 427.05, 414.12, 21.58, 0.00, 42871, 42.0, , 1
Python, fasta, 10, 437.41, 424.22, 22.10, 0.00, 43917, 42.0, , 1
Python, fasta, 10, 427.79, 414.89, 21.62, 0.00, 42953, 42.2, , 1
Python, fasta, 10, 428.50, 415.57, 21.65, 0.00, 43024, 42.5, , 1
Python, fasta, 10, 428.35, 415.38, 21.64, 0.00, 43000, 41.5, , 1
Python, fasta, 10, 427.08, 414.23, 21.59, 0.00, 42883, 41.5, , 1
Python, fasta, 10, 425.24, 412.40, 21.49, 0.00, 42695, 41.5, , 1
Python, fasta, 10, 427.43, 414.52, 21.61, 0.00, 42914, 42.0, , 1
Python, fasta, 10, 428.28, 415.33, 21.65, 0.00, 42993, 41.2, , 1
Python, fasta, 10, 425.99, 413.10, 21.53, 0.00, 42761, 41.5, , 1
Python, fasta, 10, 426.58, 413.68, 21.56, 0.00, 42821, 41.2, , 1
Python, fasta, 10, 423.92, 411.10, 21.42, 0.00, 42554, 41.2, , 1
Python, fasta, 10, 424.75, 411.91, 21.47, 0.00, 42641, 42.2, , 1
Python, fasta, 10, 425.39, 412.50, 21.49, 0.00, 42702, 41.0, , 1
Python, fasta, 10, 424.40, 411.56, 21.45, 0.00, 42602, 41.2, , 1
Python, fasta, 10, 426.86, 413.95, 21.57, 0.00, 42847, 42.8, , 1
Python, fasta, 10, 426.38, 413.46, 21.55, 0.00, 42800, 41.2, , 1
Python, k-nucleotide, 10, 555.69, 537.71, 55.72, 0.00, 55785, 41.0, , 1
Python, k-nucleotide, 10, 556.34, 538.33, 55.86, 0.00, 55858, 41.0, , 1
Python, k-nucleotide, 10, 570.60, 552.20, 56.68, 0.00, 57281, 41.5, , 1
Python, k-nucleotide, 10, 554.94, 536.98, 55.71, 0.00, 55705, 41.2, , 1
Python, k-nucleotide, 10, 557.15, 539.14, 55.74, 0.00, 55939, 41.5, , 1
Python, k-nucleotide, 10, 555.92, 537.88, 56.20, 0.00, 55803, 41.8, , 1
Python, k-nucleotide, 10, 554.97, 537.01, 55.57, 0.00, 55715, 42.2, , 1
Python, k-nucleotide, 10, 554.23, 536.28, 55.58, 0.00, 55642, 42.5, , 1
Python, k-nucleotide, 10, 551.40, 533.52, 55.39, 0.00, 55357, 41.8, , 1
Python, k-nucleotide, 10, 556.22, 538.20, 55.97, 0.00, 55848, 42.5, , 1
Python, k-nucleotide, 10, 552.85, 534.96, 55.49, 0.00, 55495, 42.5, , 1
Python, k-nucleotide, 10, 554.49, 536.53, 55.66, 0.00, 55667, 42.2, , 1
Python, k-nucleotide, 10, 553.43, 535.49, 55.59, 0.00, 55551, 42.5, , 1
Python, k-nucleotide, 10, 550.10, 532.22, 55.68, 0.00, 55222, 42.2, , 1
Python, k-nucleotide, 10, 556.15, 538.13, 55.84, 0.00, 55842, 42.0, , 1
Python, k-nucleotide, 10, 554.76, 536.76, 55.84, 0.00, 55685, 42.5, , 1
Python, k-nucleotide, 10, 558.29, 540.18, 56.25, 0.00, 56045, 42.5, , 1
Python, k-nucleotide, 10, 555.00, 537.05, 55.60, 0.00, 55708, 43.0, , 1
Python, k-nucleotide, 10, 555.44, 537.47, 55.62, 0.00, 55756, 42.5, , 1
Python, k-nucleotide, 10, 551.67, 533.78, 55.51, 0.00, 55391, 42.0, , 1
Python, mandelbrot, 10, 2169.23, 2103.73, 109.64, 0.00, 217721, 41.2, , 1
