Language, Program, PowerLimit, PSys, Package, Core, GPU, DRAM, Time(ms), User Time, System Time, Temperature, Memory, Perf
C++, k-nucleotide, 4,  60.98, 15.51, 13.92, 0.00, 5.15, 3913, 12985, 229, 40.0, , 1
C++, k-nucleotide, 4,  61.80, 15.57, 13.97, 0.00, 5.20, 3923, 13091, 238, 39.8, , 1
C++, k-nucleotide, 4,  61.83, 15.56, 13.96, 0.00, 5.21, 3925, 13077, 241, 40.0, , 1
C++, k-nucleotide, 4,  61.88, 15.50, 13.90, 0.00, 5.18, 3907, 13047, 251, 39.8, , 1
C++, k-nucleotide, 4,  61.44, 15.43, 13.85, 0.00, 5.10, 3889, 12997, 228, 40.0, , 1
C++, k-nucleotide, 4,  61.60, 15.60, 14.00, 0.00, 5.21, 3933, 13073, 225, 40.2, , 1
C++, k-nucleotide, 4,  62.12, 15.72, 14.11, 0.00, 5.27, 3963, 13205, 247, 40.0, , 1
C++, k-nucleotide, 4,  61.46, 15.45, 13.87, 0.00, 5.14, 3901, 12988, 235, 40.2, , 1
C++, k-nucleotide, 4,  61.42, 15.62, 14.02, 0.00, 5.16, 3937, 13131, 234, 40.0, , 1
C++, k-nucleotide, 4,  62.01, 15.67, 14.07, 0.00, 5.18, 3951, 13162, 235, 40.0, , 1
C++, k-nucleotide, 4,  61.59, 15.57, 13.96, 0.00, 5.23, 3932, 13083, 258, 40.0, , 1
C++, k-nucleotide, 4,  61.82, 15.61, 14.01, 0.00, 5.25, 3936, 13053, 252, 40.0, , 1
C++, k-nucleotide, 4,  60.88, 15.43, 13.85, 0.00, 5.08, 3889, 12938, 253, 40.0, , 1
C++, k-nucleotide, 4,  62.43, 15.67, 14.07, 0.00, 5.20, 3954, 13109, 245, 40.5, , 1
C++, k-nucleotide, 4,  61.48, 15.49, 13.91, 0.00, 5.12, 3904, 12975, 224, 40.5, , 1
C++, k-nucleotide, 4,  61.82, 15.53, 13.94, 0.00, 5.18, 3921, 13057, 254, 40.8, , 1
C++, k-nucleotide, 4,  60.89, 15.42, 13.84, 0.00, 5.12, 3890, 12998, 229, 40.2, , 1
C++, k-nucleotide, 4,  62.55, 15.76, 14.13, 0.00, 5.32, 3977, 13260, 221, 40.2, , 1
C++, k-nucleotide, 4,  62.20, 15.68, 14.08, 0.00, 5.22, 3961, 13208, 254, 40.5, , 1
C++, k-nucleotide, 4,  61.13, 15.46, 13.88, 0.00, 5.07, 3900, 12996, 245, 40.2, , 1
C++, mandelbrot, 4,  32.09, 9.03, 8.34, 0.00, 1.15, 2274, 8942, 50, 39.8, , 1
C++, mandelbrot, 4,  31.59, 8.90, 8.23, 0.00, 1.14, 2242, 8830, 39, 40.0, , 1
C++, mandelbrot, 4,  32.14, 9.05, 8.37, 0.00, 1.15, 2280, 8964, 52, 40.0, , 1
C++, mandelbrot, 4,  31.86, 9.01, 8.33, 0.00, 1.15, 2270, 8943, 34, 40.2, , 1
C++, mandelbrot, 4,  31.61, 8.82, 8.15, 0.00, 1.13, 2231, 8780, 41, 39.8, , 1
C++, mandelbrot, 4,  31.69, 8.84, 8.17, 0.00, 1.13, 2227, 8764, 43, 40.0, , 1
C++, mandelbrot, 4,  31.78, 8.79, 8.11, 0.00, 1.13, 2228, 8766, 43, 40.5, , 1
C++, mandelbrot, 4,  31.57, 8.82, 8.15, 0.00, 1.13, 2221, 8705, 46, 40.0, , 1
C++, mandelbrot, 4,  31.97, 8.98, 8.29, 0.00, 1.15, 2261, 8899, 44, 40.2, , 1
C++, mandelbrot, 4,  31.86, 8.96, 8.28, 0.00, 1.14, 2257, 8893, 36, 40.0, , 1
C++, mandelbrot, 4,  32.05, 8.96, 8.28, 0.00, 1.14, 2256, 8881, 33, 40.0, , 1
C++, mandelbrot, 4,  31.44, 8.82, 8.15, 0.00, 1.13, 2220, 8745, 28, 39.8, , 1
C++, mandelbrot, 4,  31.62, 8.86, 8.19, 0.00, 1.13, 2230, 8770, 47, 39.5, , 1
C++, mandelbrot, 4,  32.16, 8.92, 8.24, 0.00, 1.14, 2246, 8845, 32, 40.0, , 1
C++, mandelbrot, 4,  31.79, 8.93, 8.25, 0.00, 1.14, 2248, 8827, 38, 40.0, , 1
C++, mandelbrot, 4,  31.84, 8.92, 8.24, 0.00, 1.14, 2246, 8849, 36, 39.8, , 1
C++, mandelbrot, 4,  31.40, 8.79, 8.13, 0.00, 1.12, 2215, 8712, 40, 40.0, , 1
C++, mandelbrot, 4,  31.72, 8.93, 8.25, 0.00, 1.14, 2249, 8863, 34, 40.2, , 1
C++, mandelbrot, 4,  31.85, 8.91, 8.23, 0.00, 1.14, 2244, 8841, 34, 39.8, , 1
C++, mandelbrot, 4,  31.73, 8.85, 8.17, 0.00, 1.13, 2228, 8769, 38, 39.8, , 1
C++, n-body, 4,  37.77, 10.52, 9.72, 0.00, 1.33, 2650, 2649, 0, 40.0, , 1
C++, n-body, 4,  37.86, 10.55, 9.75, 0.00, 1.34, 2660, 2659, 1, 40.0, , 1
C++, n-body, 4,  38.02, 10.61, 9.80, 0.00, 1.35, 2673, 2673, 2673, 40.2, , 1
C++, n-body, 4,  37.96, 10.60, 9.79, 0.00, 1.34, 2670, 2669, 1, 40.8, , 1
C++, n-body, 4,  37.72, 10.56, 9.76, 0.00, 1.34, 2661, 2659, 1, 40.0, , 1
C++, n-body, 4,  38.10, 10.70, 9.88, 0.00, 1.36, 2695, 2694, 0, 40.5, , 1
C++, n-body, 4,  38.08, 10.59, 9.79, 0.00, 1.34, 2668, 2667, 0, 40.2, , 1
C++, n-body, 4,  37.56, 10.47, 9.67, 0.00, 1.33, 2638, 2636, 1, 40.0, , 1
C++, n-body, 4,  37.83, 10.52, 9.72, 0.00, 1.33, 2649, 2648, 1, 39.8, , 1
C++, n-body, 4,  38.35, 10.74, 9.93, 0.00, 1.36, 2707, 2706, 1, 40.0, , 1
C++, n-body, 4,  37.79, 10.57, 9.76, 0.00, 1.34, 2662, 2659, 1, 39.8, , 1
C++, n-body, 4,  37.85, 10.56, 9.77, 0.00, 1.34, 2663, 2663, 2663, 40.5, , 1
C++, n-body, 4,  38.12, 10.68, 9.87, 0.00, 1.36, 2691, 2690, 0, 40.0, , 1
C++, n-body, 4,  37.93, 10.63, 9.82, 0.00, 1.35, 2678, 2677, 1, 40.0, , 1
C++, n-body, 4,  37.80, 10.52, 9.72, 0.00, 1.33, 2650, 2649, 0, 40.0, , 1
C++, n-body, 4,  37.71, 10.53, 9.73, 0.00, 1.34, 2654, 2653, 0, 39.8, , 1
C++, n-body, 4,  37.67, 10.54, 9.74, 0.00, 1.34, 2657, 2656, 0, 40.0, , 1
C++, n-body, 4,  38.59, 10.73, 9.91, 0.00, 1.36, 2703, 2702, 0, 39.8, , 1
C++, n-body, 4,  38.20, 10.71, 9.90, 0.00, 1.36, 2698, 2698, 2698, 40.0, , 1
C++, n-body, 4,  37.89, 10.56, 9.76, 0.00, 1.34, 2662, 2660, 1, 40.2, , 1
C++, regex-redux, 4,  31.51, 8.70, 8.02, 0.00, 1.44, 2191, 4941, 359, 40.5, , 1
C++, regex-redux, 4,  31.07, 8.50, 7.84, 0.00, 1.42, 2141, 5040, 339, 40.0, , 1
C++, regex-redux, 4,  31.57, 8.68, 8.01, 0.00, 1.44, 2188, 4865, 340, 39.8, , 1
C++, regex-redux, 4,  31.53, 8.75, 8.07, 0.00, 1.44, 2204, 5066, 335, 40.2, , 1
C++, regex-redux, 4,  32.10, 8.78, 8.11, 0.00, 1.46, 2214, 4952, 329, 40.0, , 1
C++, regex-redux, 4,  31.43, 8.68, 8.00, 0.00, 1.44, 2186, 4979, 342, 40.2, , 1
C++, regex-redux, 4,  31.40, 8.62, 7.95, 0.00, 1.43, 2172, 4866, 348, 40.0, , 1
C++, regex-redux, 4,  31.58, 8.67, 7.99, 0.00, 1.43, 2184, 4847, 323, 40.0, , 1
C++, regex-redux, 4,  31.60, 8.70, 8.03, 0.00, 1.44, 2194, 4888, 340, 40.0, , 1
C++, regex-redux, 4,  31.82, 8.74, 8.06, 0.00, 1.44, 2201, 4892, 365, 40.0, , 1
C++, regex-redux, 4,  31.19, 8.54, 7.87, 0.00, 1.43, 2156, 4958, 334, 40.2, , 1
C++, regex-redux, 4,  31.61, 8.70, 8.03, 0.00, 1.44, 2193, 4986, 372, 40.0, , 1
C++, regex-redux, 4,  31.33, 8.61, 7.94, 0.00, 1.43, 2172, 5098, 360, 40.2, , 1
C++, regex-redux, 4,  31.85, 8.83, 8.14, 0.00, 1.46, 2223, 5120, 382, 40.0, , 1
C++, regex-redux, 4,  31.90, 8.81, 8.13, 0.00, 1.46, 2220, 4984, 341, 40.0, , 1
C++, regex-redux, 4,  31.63, 8.64, 7.97, 0.00, 1.43, 2176, 4957, 331, 40.2, , 1
C++, regex-redux, 4,  31.82, 8.62, 7.95, 0.00, 1.43, 2172, 4846, 341, 40.2, , 1
C++, regex-redux, 4,  31.77, 8.75, 8.07, 0.00, 1.44, 2203, 4943, 337, 39.8, , 1
C++, regex-redux, 4,  31.46, 8.67, 7.99, 0.00, 1.44, 2185, 4965, 345, 40.2, , 1
C++, regex-redux, 4,  31.45, 8.55, 7.88, 0.00, 1.42, 2153, 4900, 340, 40.2, , 1
C++, reverse-complement, 4,  3.61, 0.93, 0.84, 0.00, 0.25, 233, 115, 118, 38.8, , 1
C++, reverse-complement, 4,  3.58, 0.92, 0.83, 0.00, 0.25, 231, 110, 121, 38.8, , 1
C++, reverse-complement, 4,  3.60, 0.93, 0.84, 0.00, 0.25, 233, 111, 122, 38.8, , 1
C++, reverse-complement, 4,  3.66, 0.95, 0.86, 0.00, 0.25, 238, 107, 131, 39.8, , 1
C++, reverse-complement, 4,  3.56, 0.93, 0.84, 0.00, 0.25, 235, 110, 125, 38.8, , 1
C++, reverse-complement, 4,  3.59, 0.94, 0.84, 0.00, 0.25, 235, 118, 116, 38.8, , 1
C++, reverse-complement, 4,  3.68, 0.94, 0.85, 0.00, 0.25, 240, 107, 133, 38.8, , 1
C++, reverse-complement, 4,  3.60, 0.94, 0.85, 0.00, 0.25, 234, 109, 125, 40.0, , 1
C++, reverse-complement, 4,  3.60, 0.94, 0.85, 0.00, 0.25, 236, 114, 122, 38.8, , 1
C++, reverse-complement, 4,  3.61, 0.93, 0.84, 0.00, 0.25, 235, 99, 136, 38.8, , 1
C++, reverse-complement, 4,  3.67, 0.95, 0.86, 0.00, 0.25, 238, 97, 140, 38.8, , 1
C++, reverse-complement, 4,  3.64, 0.94, 0.85, 0.00, 0.25, 237, 107, 130, 40.0, , 1
C++, reverse-complement, 4,  3.60, 0.94, 0.85, 0.00, 0.25, 238, 121, 117, 38.5, , 1
C++, reverse-complement, 4,  3.64, 0.95, 0.86, 0.00, 0.25, 238, 108, 129, 38.5, , 1
C++, reverse-complement, 4,  3.59, 0.94, 0.85, 0.00, 0.25, 235, 110, 124, 38.5, , 1
C++, reverse-complement, 4,  3.72, 0.94, 0.85, 0.00, 0.25, 237, 106, 131, 39.8, , 1
C++, reverse-complement, 4,  3.58, 0.93, 0.84, 0.00, 0.25, 234, 111, 123, 38.8, , 1
C++, reverse-complement, 4,  3.60, 0.93, 0.84, 0.00, 0.25, 235, 116, 119, 38.8, , 1
C++, reverse-complement, 4,  3.60, 0.94, 0.84, 0.00, 0.25, 235, 109, 125, 38.8, , 1
C++, reverse-complement, 4,  3.62, 0.94, 0.84, 0.00, 0.25, 235, 102, 133, 39.8, , 1
C++, spectral-norm, 4,  13.57, 3.76, 3.48, 0.00, 0.48, 960, 3830, 0, 39.5, , 1
C++, spectral-norm, 4,  13.29, 3.74, 3.46, 0.00, 0.47, 941, 3751, 5, 38.8, , 1
C++, spectral-norm, 4,  13.39, 3.76, 3.47, 0.00, 0.48, 944, 3766, 1, 40.0, , 1
C++, spectral-norm, 4,  13.43, 3.78, 3.50, 0.00, 0.48, 951, 3795, 0, 38.8, , 1
C++, spectral-norm, 4,  13.55, 3.80, 3.51, 0.00, 0.48, 955, 3799, 1, 39.0, , 1
C++, spectral-norm, 4,  13.41, 3.76, 3.48, 0.00, 0.48, 945, 3768, 4, 38.8, , 1
C++, spectral-norm, 4,  13.41, 3.77, 3.48, 0.00, 0.48, 945, 3771, 2, 40.0, , 1
C++, spectral-norm, 4,  13.16, 3.71, 3.43, 0.00, 0.47, 932, 3719, 2, 38.8, , 1
C++, spectral-norm, 4,  13.26, 3.72, 3.44, 0.00, 0.47, 934, 3729, 2, 39.8, , 1
C++, spectral-norm, 4,  13.42, 3.75, 3.47, 0.00, 0.48, 941, 3758, 0, 38.8, , 1
C++, spectral-norm, 4,  13.34, 3.75, 3.46, 0.00, 0.48, 941, 3756, 1, 40.0, , 1
C++, spectral-norm, 4,  13.33, 3.73, 3.45, 0.00, 0.47, 938, 3741, 1, 38.8, , 1
C++, spectral-norm, 4,  13.30, 3.72, 3.44, 0.00, 0.47, 934, 3723, 5, 39.8, , 1
C++, spectral-norm, 4,  13.55, 3.72, 3.44, 0.00, 0.47, 934, 3729, 1, 38.8, , 1
C++, spectral-norm, 4,  13.30, 3.74, 3.46, 0.00, 0.47, 940, 3754, 3754, 40.0, , 1
C++, spectral-norm, 4,  13.28, 3.74, 3.46, 0.00, 0.47, 940, 3754, 0, 38.5, , 1
C++, spectral-norm, 4,  13.34, 3.74, 3.46, 0.00, 0.48, 941, 3758, 0, 39.8, , 1
C++, spectral-norm, 4,  13.62, 3.79, 3.50, 0.00, 0.48, 951, 3797, 0, 38.5, , 1
C++, spectral-norm, 4,  13.35, 3.73, 3.45, 0.00, 0.47, 938, 3746, 0, 38.8, , 1
C++, spectral-norm, 4,  13.38, 3.74, 3.46, 0.00, 0.48, 941, 3756, 0, 39.8, , 1
Java, binary-trees, 4,  81.00, 20.21, 18.04, 0.00, 7.03, 5104, 15357, 1813, 40.0, , 1
Java, binary-trees, 4,  79.54, 19.78, 17.64, 0.00, 6.94, 4991, 15041, 1720, 40.2, , 1
Java, binary-trees, 4,  80.19, 19.76, 17.62, 0.00, 6.93, 4986, 14935, 1777, 40.2, , 1
Java, binary-trees, 4,  80.23, 19.77, 17.62, 0.00, 6.94, 5004, 14980, 1752, 40.2, , 1
Java, binary-trees, 4,  79.79, 19.88, 17.73, 0.00, 6.95, 5008, 15018, 1784, 40.2, , 1
Java, binary-trees, 4,  79.84, 19.86, 17.71, 0.00, 6.95, 5022, 15030, 1793, 40.2, , 1
Java, binary-trees, 4,  79.79, 19.87, 17.73, 0.00, 6.95, 5015, 15027, 1785, 40.5, , 1
Java, binary-trees, 4,  82.29, 20.58, 18.38, 0.00, 7.09, 5177, 15674, 1796, 40.5, , 1
Java, binary-trees, 4,  80.33, 20.12, 17.96, 0.00, 6.97, 5058, 15187, 1743, 40.2, , 1
Java, binary-trees, 4,  82.21, 20.65, 18.46, 0.00, 7.07, 5153, 15388, 1802, 40.2, , 1
Java, binary-trees, 4,  80.50, 20.08, 17.92, 0.00, 7.00, 5079, 15238, 1836, 40.2, , 1
Java, binary-trees, 4,  81.28, 20.29, 18.11, 0.00, 7.02, 5104, 15361, 1785, 40.5, , 1
Java, binary-trees, 4,  82.25, 20.66, 18.45, 0.00, 7.06, 5195, 15404, 1853, 40.0, , 1
Java, binary-trees, 4,  78.99, 19.73, 17.59, 0.00, 6.90, 4994, 14897, 1792, 40.2, , 1
Java, binary-trees, 4,  81.00, 20.23, 18.05, 0.00, 7.01, 5094, 15197, 1773, 40.8, , 1
Java, binary-trees, 4,  82.16, 20.43, 18.23, 0.00, 7.05, 5170, 15354, 1801, 40.8, , 1
Java, binary-trees, 4,  80.85, 20.25, 18.07, 0.00, 7.02, 5094, 15298, 1762, 40.2, , 1
Java, binary-trees, 4,  79.97, 19.89, 17.74, 0.00, 6.96, 5023, 15116, 1764, 40.0, , 1
Java, binary-trees, 4,  78.64, 19.56, 17.43, 0.00, 6.88, 4939, 14741, 1752, 40.0, , 1
Java, binary-trees, 4,  80.87, 20.26, 18.09, 0.00, 7.00, 5115, 15120, 1879, 40.2, , 1
Java, fannkuch-redux, 4,  385.50, 109.25, 100.97, 0.00, 13.86, 27538, 109141, 43, 40.0, , 1
Java, fannkuch-redux, 4,  382.43, 108.42, 100.21, 0.00, 13.77, 27335, 108346, 40, 40.5, , 1
Java, fannkuch-redux, 4,  396.26, 112.32, 103.80, 0.00, 14.25, 28311, 112221, 38, 40.2, , 1
Java, fannkuch-redux, 4,  396.11, 112.35, 103.85, 0.00, 14.25, 28321, 112367, 37, 40.0, , 1
Java, fannkuch-redux, 4,  395.61, 112.02, 103.53, 0.00, 14.22, 28235, 111964, 36, 40.5, , 1
Java, fannkuch-redux, 4,  398.81, 112.51, 103.97, 0.00, 14.28, 28361, 112401, 47, 40.2, , 1
Java, fannkuch-redux, 4,  377.29, 106.61, 98.53, 0.00, 13.53, 26869, 106578, 31, 40.2, , 1
Java, fannkuch-redux, 4,  405.36, 113.86, 105.22, 0.00, 14.45, 28702, 113741, 41, 40.0, , 1
Java, fannkuch-redux, 4,  398.83, 112.61, 104.07, 0.00, 14.30, 28389, 112549, 40, 40.5, , 1
Java, fannkuch-redux, 4,  379.78, 107.42, 99.28, 0.00, 13.63, 27073, 107343, 38, 40.5, , 1
Java, fannkuch-redux, 4,  397.74, 112.87, 104.31, 0.00, 14.32, 28445, 112748, 52, 40.2, , 1
Java, fannkuch-redux, 4,  397.22, 112.73, 104.19, 0.00, 14.30, 28415, 112560, 32, 40.8, , 1
Java, fannkuch-redux, 4,  398.21, 112.61, 104.07, 0.00, 14.29, 28383, 112586, 44, 40.8, , 1
Java, fannkuch-redux, 4,  381.73, 108.05, 99.88, 0.00, 13.71, 27235, 108031, 47, 40.8, , 1
Java, fannkuch-redux, 4,  391.85, 110.80, 102.41, 0.00, 14.06, 27932, 110699, 26, 40.8, , 1
Java, fannkuch-redux, 4,  405.26, 114.97, 106.26, 0.00, 14.59, 28978, 114973, 40, 40.8, , 1
Java, fannkuch-redux, 4,  392.93, 111.49, 103.03, 0.00, 14.15, 28105, 111429, 34, 40.5, , 1
Java, fannkuch-redux, 4,  373.06, 105.48, 97.49, 0.00, 13.39, 26590, 105455, 39, 40.2, , 1
Java, fannkuch-redux, 4,  384.23, 108.17, 99.98, 0.00, 13.72, 27267, 108188, 54, 40.5, , 1
Java, fannkuch-redux, 4,  373.16, 105.73, 97.72, 0.00, 13.41, 26648, 105674, 40, 40.2, , 1
Java, fasta, 4,  36.17, 9.83, 9.08, 0.00, 1.29, 2476, 8075, 86, 40.0, , 1
Java, fasta, 4,  36.13, 9.76, 9.01, 0.00, 1.29, 2457, 8031, 90, 40.0, , 1
Java, fasta, 4,  36.12, 9.78, 9.04, 0.00, 1.30, 2465, 8054, 79, 40.5, , 1
Java, fasta, 4,  35.69, 9.72, 8.98, 0.00, 1.28, 2448, 7939, 92, 40.2, , 1
Java, fasta, 4,  36.46, 9.89, 9.14, 0.00, 1.31, 2505, 8131, 83, 40.5, , 1
Java, fasta, 4,  36.52, 9.91, 9.16, 0.00, 1.30, 2497, 8161, 82, 40.0, , 1
Java, fasta, 4,  36.09, 9.74, 9.00, 0.00, 1.30, 2466, 7944, 94, 40.0, , 1
Java, fasta, 4,  36.23, 9.84, 9.09, 0.00, 1.30, 2488, 8126, 81, 40.0, , 1
Java, fasta, 4,  36.41, 9.86, 9.11, 0.00, 1.31, 2502, 8114, 92, 40.0, , 1
Java, fasta, 4,  36.70, 9.92, 9.17, 0.00, 1.31, 2505, 8121, 74, 40.0, , 1
Java, fasta, 4,  36.41, 9.96, 9.20, 0.00, 1.31, 2508, 8133, 91, 40.2, , 1
Java, fasta, 4,  36.46, 9.81, 9.06, 0.00, 1.30, 2473, 7956, 90, 40.2, , 1
Java, fasta, 4,  37.16, 9.93, 9.17, 0.00, 1.32, 2529, 8140, 81, 39.8, , 1
Java, fasta, 4,  36.33, 9.84, 9.09, 0.00, 1.30, 2479, 8136, 89, 39.8, , 1
Java, fasta, 4,  36.26, 9.78, 9.03, 0.00, 1.29, 2477, 8010, 81, 39.5, , 1
Java, fasta, 4,  36.70, 9.82, 9.08, 0.00, 1.30, 2485, 8097, 76, 40.2, , 1
Java, fasta, 4,  36.53, 10.04, 9.27, 0.00, 1.32, 2529, 8205, 90, 40.2, , 1
Java, fasta, 4,  36.46, 9.89, 9.14, 0.00, 1.31, 2504, 8089, 98, 40.0, , 1
Java, fasta, 4,  36.56, 9.84, 9.09, 0.00, 1.29, 2478, 8106, 82, 39.8, , 1
Java, fasta, 4,  36.60, 9.93, 9.18, 0.00, 1.32, 2507, 8149, 90, 40.0, , 1
Java, k-nucleotide, 4,  161.23, 44.17, 40.87, 0.00, 7.41, 11167, 39942, 376, 40.5, , 1
Java, k-nucleotide, 4,  160.97, 44.06, 40.77, 0.00, 7.41, 11139, 39885, 371, 39.8, , 1
Java, k-nucleotide, 4,  160.89, 44.22, 40.90, 0.00, 7.41, 11168, 40162, 343, 40.0, , 1
Java, k-nucleotide, 4,  160.84, 44.11, 40.81, 0.00, 7.31, 11131, 40157, 317, 40.0, , 1
Java, k-nucleotide, 4,  161.56, 44.04, 40.75, 0.00, 7.40, 11143, 39947, 348, 40.2, , 1
Java, k-nucleotide, 4,  156.86, 43.06, 39.83, 0.00, 7.24, 10885, 38884, 354, 40.0, , 1
Java, k-nucleotide, 4,  162.07, 44.51, 41.18, 0.00, 7.47, 11228, 40241, 326, 40.2, , 1
Java, k-nucleotide, 4,  160.35, 44.03, 40.74, 0.00, 7.38, 11115, 39755, 303, 41.0, , 1
Java, k-nucleotide, 4,  162.89, 44.49, 41.15, 0.00, 7.44, 11244, 40306, 337, 40.5, , 1
Java, k-nucleotide, 4,  163.26, 44.67, 41.33, 0.00, 7.49, 11289, 40417, 365, 39.5, , 1
Java, k-nucleotide, 4,  157.72, 43.00, 39.78, 0.00, 7.25, 10854, 38898, 341, 40.0, , 1
Java, k-nucleotide, 4,  160.17, 43.75, 40.47, 0.00, 7.38, 11064, 39579, 357, 40.0, , 1
Java, k-nucleotide, 4,  164.44, 44.81, 41.45, 0.00, 7.50, 11301, 40470, 335, 40.5, , 1
Java, k-nucleotide, 4,  164.47, 45.05, 41.67, 0.00, 7.55, 11383, 40952, 349, 40.2, , 1
Java, k-nucleotide, 4,  159.90, 43.40, 40.15, 0.00, 7.32, 10964, 39208, 375, 40.0, , 1
Java, k-nucleotide, 4,  161.64, 44.10, 40.80, 0.00, 7.41, 11145, 39856, 352, 40.0, , 1
Java, k-nucleotide, 4,  159.85, 43.45, 40.20, 0.00, 7.35, 11000, 39254, 376, 40.5, , 1
Java, k-nucleotide, 4,  163.43, 44.61, 41.27, 0.00, 7.47, 11276, 40332, 351, 40.5, , 1
Java, k-nucleotide, 4,  163.18, 44.50, 41.18, 0.00, 7.48, 11239, 40156, 352, 40.2, , 1
Java, k-nucleotide, 4,  161.46, 44.17, 40.86, 0.00, 7.42, 11156, 39955, 353, 40.0, , 1
Java, mandelbrot, 4,  130.51, 36.65, 33.86, 0.00, 4.71, 9234, 36468, 110, 40.0, , 1
Java, mandelbrot, 4,  127.31, 35.66, 32.95, 0.00, 4.59, 8990, 35484, 116, 40.5, , 1
Java, mandelbrot, 4,  127.58, 35.79, 33.07, 0.00, 4.60, 9019, 35628, 112, 40.2, , 1
Java, mandelbrot, 4,  128.30, 36.00, 33.26, 0.00, 4.64, 9088, 35843, 116, 40.2, , 1
Java, mandelbrot, 4,  132.20, 37.10, 34.28, 0.00, 4.77, 9358, 36974, 109, 40.2, , 1
Java, mandelbrot, 4,  127.80, 35.92, 33.19, 0.00, 4.62, 9051, 35735, 118, 40.2, , 1
Java, mandelbrot, 4,  128.30, 36.22, 33.48, 0.00, 4.66, 9128, 36059, 113, 40.8, , 1
Java, mandelbrot, 4,  134.16, 37.73, 34.86, 0.00, 4.85, 9511, 37566, 115, 40.2, , 1
Java, mandelbrot, 4,  132.63, 37.06, 34.26, 0.00, 4.77, 9347, 36907, 114, 40.0, , 1
Java, mandelbrot, 4,  129.40, 36.15, 33.40, 0.00, 4.66, 9116, 35932, 121, 40.0, , 1
Java, mandelbrot, 4,  129.98, 36.32, 33.57, 0.00, 4.68, 9175, 36181, 113, 40.2, , 1
Java, mandelbrot, 4,  129.86, 36.34, 33.58, 0.00, 4.67, 9158, 36172, 127, 40.2, , 1
Java, mandelbrot, 4,  136.08, 38.06, 35.18, 0.00, 4.89, 9594, 37900, 97, 40.2, , 1
Java, mandelbrot, 4,  132.35, 37.20, 34.37, 0.00, 4.80, 9403, 37026, 116, 40.0, , 1
Java, mandelbrot, 4,  127.82, 36.18, 33.44, 0.00, 4.65, 9117, 36005, 106, 40.0, , 1
Java, mandelbrot, 4,  127.78, 35.88, 33.16, 0.00, 4.62, 9051, 35723, 116, 39.8, , 1
Java, mandelbrot, 4,  127.42, 36.05, 33.32, 0.00, 4.64, 9087, 35877, 131, 40.0, , 1
Java, mandelbrot, 4,  130.58, 37.04, 34.24, 0.00, 4.76, 9337, 36892, 117, 40.2, , 1
Java, mandelbrot, 4,  130.67, 37.05, 34.24, 0.00, 4.77, 9337, 36884, 106, 40.2, , 1
Java, mandelbrot, 4,  131.52, 37.38, 34.54, 0.00, 4.81, 9430, 37220, 121, 40.2, , 1
Java, n-body, 4,  86.52, 24.54, 22.68, 0.00, 3.13, 6186, 6204, 31, 40.2, , 1
Java, n-body, 4,  85.87, 24.03, 22.20, 0.00, 3.07, 6056, 6085, 23, 40.5, , 1
Java, n-body, 4,  84.94, 24.00, 22.17, 0.00, 3.06, 6047, 6077, 18, 40.2, , 1
Java, n-body, 4,  85.51, 23.97, 22.15, 0.00, 3.06, 6040, 6060, 25, 40.0, , 1
Java, n-body, 4,  86.54, 24.30, 22.46, 0.00, 3.10, 6124, 6154, 22, 40.5, , 1
Java, n-body, 4,  84.99, 23.86, 22.05, 0.00, 3.04, 6013, 6039, 23, 40.2, , 1
Java, n-body, 4,  85.65, 23.87, 22.06, 0.00, 3.05, 6023, 6033, 37, 40.0, , 1
Java, n-body, 4,  86.12, 24.25, 22.41, 0.00, 3.09, 6111, 6126, 34, 40.2, , 1
Java, n-body, 4,  84.93, 23.95, 22.13, 0.00, 3.06, 6035, 6055, 30, 40.5, , 1
Java, n-body, 4,  85.10, 23.88, 22.06, 0.00, 3.05, 6017, 6043, 24, 40.8, , 1
Java, n-body, 4,  85.04, 24.04, 22.21, 0.00, 3.07, 6055, 6084, 22, 40.5, , 1
Java, n-body, 4,  86.59, 24.35, 22.51, 0.00, 3.11, 6137, 6155, 30, 40.2, , 1
Java, n-body, 4,  86.01, 24.24, 22.40, 0.00, 3.09, 6109, 6141, 20, 40.2, , 1
Java, n-body, 4,  85.55, 24.41, 22.57, 0.00, 3.11, 6155, 6179, 26, 40.0, , 1
Java, n-body, 4,  86.92, 24.70, 22.83, 0.00, 3.15, 6226, 6244, 32, 40.8, , 1
Java, n-body, 4,  86.45, 24.31, 22.47, 0.00, 3.10, 6128, 6153, 27, 40.0, , 1
Java, n-body, 4,  86.64, 24.70, 22.83, 0.00, 3.15, 6227, 6246, 31, 40.5, , 1
Java, n-body, 4,  86.91, 24.65, 22.79, 0.00, 3.14, 6214, 6241, 24, 39.8, , 1
Java, n-body, 4,  86.43, 24.29, 22.45, 0.00, 3.10, 6121, 6152, 20, 40.0, , 1
Java, n-body, 4,  85.23, 23.89, 22.08, 0.00, 3.05, 6020, 6039, 31, 40.2, , 1
Java, regex-redux, 4,  169.39, 47.17, 43.52, 0.00, 7.04, 11895, 40509, 527, 40.2, , 1
Java, regex-redux, 4,  171.36, 47.86, 44.16, 0.00, 7.13, 12071, 40635, 557, 40.2, , 1
Java, regex-redux, 4,  170.27, 47.33, 43.68, 0.00, 7.07, 11932, 40296, 596, 40.2, , 1
