Language, Program, PowerLimit, PSys, Package, Core, GPU, DRAM, Time(ms), User Time, System Time, Temperature, Memory, Perf
C++, mandelbrot, 10,  56.58, 24.55, 23.73, 0.00, 1.37, 2713, 2700, 9, 47.0, , 1
C++, mandelbrot, 10,  56.62, 24.47, 23.65, 0.00, 1.37, 2712, 2697, 12, 48.0, , 1
C++, n-body, 10,  35.89, 17.15, 16.64, 0.00, 0.87, 1721, 1719, 0, 48.0, , 1
C++, n-body, 10,  36.19, 17.08, 16.57, 0.00, 0.86, 1714, 1711, 0, 48.0, , 1
C++, n-body, 10,  36.17, 17.08, 16.57, 0.00, 0.86, 1713, 1712, 1712, 48.0, , 1
C++, n-body, 10,  36.14, 17.08, 16.57, 0.00, 0.86, 1713, 1710, 0, 48.0, , 1
C++, n-body, 10,  36.18, 17.08, 16.56, 0.00, 0.86, 1714, 1709, 0, 48.0, , 1
C++, n-body, 10,  36.18, 17.08, 16.58, 0.00, 0.86, 1714, 1713, 1713, 48.0, , 1
C++, n-body, 10,  36.41, 17.17, 16.66, 0.00, 0.87, 1723, 1720, 1, 48.0, , 1
C++, n-body, 10,  36.41, 17.18, 16.66, 0.00, 0.87, 1723, 1722, 1722, 48.0, , 1
C++, n-body, 10,  36.20, 17.13, 16.62, 0.00, 0.87, 1719, 1716, 0, 48.0, , 1
C++, n-body, 10,  36.26, 17.17, 16.65, 0.00, 0.87, 1722, 1721, 1721, 48.0, , 1
C++, n-body, 10,  36.14, 17.16, 16.64, 0.00, 0.87, 1721, 1718, 0, 48.0, , 1
C++, n-body, 10,  36.25, 17.16, 16.63, 0.00, 0.87, 1721, 1719, 0, 48.0, , 1
C++, n-body, 10,  36.19, 17.08, 16.57, 0.00, 0.87, 1714, 1712, 0, 48.0, , 1
C++, n-body, 10,  36.25, 17.11, 16.60, 0.00, 0.87, 1718, 1710, 0, 48.0, , 1
C++, n-body, 10,  36.17, 17.06, 16.55, 0.00, 0.86, 1712, 1711, 0, 48.0, , 1
C++, n-body, 10,  36.20, 17.07, 16.57, 0.00, 0.86, 1713, 1711, 1711, 48.0, , 1
C++, n-body, 10,  36.17, 17.05, 16.54, 0.00, 0.86, 1711, 1710, 1710, 48.0, , 1
C++, n-body, 10,  36.19, 17.05, 16.54, 0.00, 0.86, 1712, 1709, 0, 48.0, , 1
C++, n-body, 10,  36.18, 17.06, 16.55, 0.00, 0.86, 1712, 1711, 1711, 48.0, , 1
C++, n-body, 10,  36.22, 17.08, 16.57, 0.00, 0.87, 1714, 1710, 0, 48.0, , 1
C++, regex-redux, 10,  40.31, 18.80, 18.20, 0.00, 1.25, 1898, 1744, 151, 48.0, , 1
C++, regex-redux, 10,  40.53, 18.85, 18.26, 0.00, 1.25, 1903, 1741, 159, 48.0, , 1
C++, regex-redux, 10,  41.05, 18.98, 18.38, 0.00, 1.26, 1914, 1754, 155, 48.0, , 1
C++, regex-redux, 10,  40.61, 18.93, 18.34, 0.00, 1.26, 1910, 1754, 152, 48.0, , 1
C++, regex-redux, 10,  40.34, 18.82, 18.23, 0.00, 1.25, 1898, 1751, 144, 48.0, , 1
C++, regex-redux, 10,  40.44, 18.88, 18.28, 0.00, 1.26, 1905, 1743, 157, 48.0, , 1
C++, regex-redux, 10,  41.43, 19.29, 18.68, 0.00, 1.28, 1944, 1749, 151, 47.0, , 1
C++, regex-redux, 10,  40.30, 18.80, 18.22, 0.00, 1.25, 1898, 1746, 149, 48.0, , 1
C++, regex-redux, 10,  40.61, 19.07, 18.47, 0.00, 1.26, 1921, 1760, 158, 48.0, , 1
C++, regex-redux, 10,  40.32, 18.84, 18.24, 0.00, 1.25, 1901, 1744, 153, 48.0, , 1
C++, regex-redux, 10,  40.67, 18.91, 18.31, 0.00, 1.26, 1907, 1745, 155, 48.0, , 1
C++, regex-redux, 10,  40.43, 18.83, 18.25, 0.00, 1.25, 1901, 1743, 154, 48.0, , 1
C++, regex-redux, 10,  40.55, 18.89, 18.30, 0.00, 1.25, 1905, 1741, 159, 48.0, , 1
C++, regex-redux, 10,  40.78, 19.00, 18.40, 0.00, 1.26, 1915, 1759, 153, 48.0, , 1
C++, regex-redux, 10,  40.67, 18.86, 18.27, 0.00, 1.25, 1905, 1736, 158, 48.0, , 1
C++, regex-redux, 10,  40.50, 18.80, 18.22, 0.00, 1.25, 1899, 1742, 153, 48.0, , 1
C++, regex-redux, 10,  40.42, 18.81, 18.22, 0.00, 1.25, 1899, 1746, 149, 48.0, , 1
C++, regex-redux, 10,  40.51, 18.85, 18.26, 0.00, 1.25, 1900, 1740, 157, 48.0, , 1
C++, regex-redux, 10,  40.41, 18.74, 18.15, 0.00, 1.25, 1895, 1741, 151, 48.0, , 1
C++, regex-redux, 10,  40.61, 18.78, 18.18, 0.00, 1.25, 1897, 1745, 148, 48.0, , 1
C++, reverse-complement, 10,  3.72, 1.57, 1.50, 0.00, 0.21, 161, 70, 90, 49.0, , 1
C++, reverse-complement, 10,  3.66, 1.56, 1.50, 0.00, 0.21, 160, 70, 89, 49.0, , 1
C++, reverse-complement, 10,  3.58, 1.56, 1.49, 0.00, 0.21, 160, 76, 83, 49.0, , 1
C++, reverse-complement, 10,  3.58, 1.57, 1.50, 0.00, 0.21, 159, 76, 84, 49.0, , 1
C++, reverse-complement, 10,  3.55, 1.56, 1.50, 0.00, 0.20, 160, 70, 89, 49.0, , 1
C++, reverse-complement, 10,  3.55, 1.57, 1.51, 0.00, 0.20, 160, 72, 87, 48.0, , 1
C++, reverse-complement, 10,  3.57, 1.57, 1.50, 0.00, 0.21, 160, 77, 82, 48.0, , 1
C++, reverse-complement, 10,  3.57, 1.58, 1.51, 0.00, 0.21, 160, 65, 94, 48.0, , 1
C++, reverse-complement, 10,  3.59, 1.59, 1.52, 0.00, 0.21, 161, 81, 79, 48.0, , 1
C++, reverse-complement, 10,  3.60, 1.59, 1.52, 0.00, 0.21, 160, 67, 94, 48.0, , 1
C++, reverse-complement, 10,  3.59, 1.56, 1.50, 0.00, 0.21, 161, 73, 86, 48.0, , 1
C++, reverse-complement, 10,  3.59, 1.57, 1.50, 0.00, 0.21, 160, 68, 91, 48.0, , 1
C++, reverse-complement, 10,  3.61, 1.58, 1.51, 0.00, 0.21, 160, 74, 87, 48.0, , 1
C++, reverse-complement, 10,  3.61, 1.59, 1.52, 0.00, 0.21, 160, 76, 85, 48.0, , 1
C++, reverse-complement, 10,  3.62, 1.58, 1.51, 0.00, 0.21, 160, 72, 89, 48.0, , 1
C++, reverse-complement, 10,  3.60, 1.57, 1.50, 0.00, 0.21, 160, 73, 87, 48.0, , 1
C++, reverse-complement, 10,  3.61, 1.58, 1.51, 0.00, 0.21, 160, 69, 92, 48.0, , 1
C++, reverse-complement, 10,  3.61, 1.58, 1.51, 0.00, 0.21, 160, 74, 85, 48.0, , 1
C++, reverse-complement, 10,  3.61, 1.58, 1.52, 0.00, 0.21, 160, 77, 82, 48.0, , 1
C++, reverse-complement, 10,  3.64, 1.59, 1.52, 0.00, 0.21, 161, 83, 77, 48.0, , 1
C++, spectral-norm, 10,  25.06, 10.63, 10.23, 0.00, 0.67, 1328, 1325, 0, 46.0, , 1
C++, spectral-norm, 10,  25.27, 10.62, 10.22, 0.00, 0.67, 1328, 1326, 0, 46.0, , 1
C++, spectral-norm, 10,  25.52, 10.73, 10.33, 0.00, 0.68, 1340, 1325, 1, 46.0, , 1
C++, spectral-norm, 10,  25.17, 10.62, 10.23, 0.00, 0.67, 1328, 1326, 0, 46.0, , 1
C++, spectral-norm, 10,  25.10, 10.56, 10.16, 0.00, 0.67, 1327, 1327, 1327, 46.0, , 1
C++, spectral-norm, 10,  25.20, 10.59, 10.18, 0.00, 0.67, 1327, 1326, 0, 47.0, , 1
C++, spectral-norm, 10,  25.23, 10.60, 10.20, 0.00, 0.67, 1328, 1326, 0, 46.0, , 1
C++, spectral-norm, 10,  25.25, 10.61, 10.22, 0.00, 0.67, 1329, 1326, 0, 46.0, , 1
C++, spectral-norm, 10,  25.22, 10.65, 10.25, 0.00, 0.67, 1331, 1326, 0, 46.0, , 1
C++, spectral-norm, 10,  25.27, 10.64, 10.24, 0.00, 0.67, 1330, 1327, 1327, 46.0, , 1
C++, spectral-norm, 10,  25.22, 10.71, 10.31, 0.00, 0.67, 1332, 1325, 1, 46.0, , 1
C++, spectral-norm, 10,  25.23, 10.65, 10.24, 0.00, 0.67, 1328, 1326, 0, 46.0, , 1
C++, spectral-norm, 10,  25.09, 10.66, 10.26, 0.00, 0.67, 1326, 1326, 0, 47.0, , 1
C++, spectral-norm, 10,  25.07, 10.65, 10.25, 0.00, 0.67, 1327, 1327, 1327, 46.0, , 1
C++, spectral-norm, 10,  25.19, 10.73, 10.34, 0.00, 0.67, 1328, 1327, 1327, 46.0, , 1
C++, spectral-norm, 10,  25.25, 10.72, 10.31, 0.00, 0.67, 1328, 1326, 0, 46.0, , 1
C++, spectral-norm, 10,  25.16, 10.66, 10.26, 0.00, 0.67, 1328, 1325, 1, 46.0, , 1
C++, spectral-norm, 10,  25.27, 10.62, 10.21, 0.00, 0.67, 1328, 1326, 0, 46.0, , 1
C++, spectral-norm, 10,  25.63, 10.71, 10.30, 0.00, 0.68, 1334, 1328, 0, 46.0, , 1
C++, spectral-norm, 10,  25.17, 10.64, 10.25, 0.00, 0.67, 1329, 1325, 1, 46.0, , 1
Java, binary-trees, 10,  135.86, 59.37, 56.76, 0.00, 8.58, 5986, 5788, 187, 47.0, , 1
Java, binary-trees, 10,  136.37, 59.75, 57.12, 0.00, 8.61, 6023, 5834, 171, 47.0, , 1
Java, binary-trees, 10,  136.45, 59.33, 56.71, 0.00, 8.56, 5983, 5786, 183, 47.0, , 1
Java, binary-trees, 10,  136.25, 59.43, 56.82, 0.00, 8.58, 5993, 5799, 181, 48.0, , 1
Java, binary-trees, 10,  135.70, 59.20, 56.60, 0.00, 8.57, 5974, 5767, 191, 46.0, , 1
Java, binary-trees, 10,  135.56, 59.17, 56.56, 0.00, 8.58, 5969, 5772, 185, 48.0, , 1
Java, binary-trees, 10,  130.46, 56.73, 54.21, 0.00, 8.26, 5724, 5534, 168, 48.0, , 1
Java, binary-trees, 10,  130.21, 56.75, 54.23, 0.00, 8.26, 5725, 5518, 196, 48.0, , 1
Java, binary-trees, 10,  136.62, 59.21, 56.59, 0.00, 8.59, 5975, 5789, 173, 48.0, , 1
Java, binary-trees, 10,  136.54, 59.22, 56.61, 0.00, 8.59, 5977, 5778, 177, 48.0, , 1
Java, binary-trees, 10,  136.21, 59.30, 56.68, 0.00, 8.59, 5980, 5791, 175, 48.0, , 1
Java, binary-trees, 10,  135.78, 59.22, 56.61, 0.00, 8.58, 5976, 5763, 194, 48.0, , 1
Java, binary-trees, 10,  136.25, 59.17, 56.56, 0.00, 8.60, 5970, 5801, 158, 48.0, , 1
Java, binary-trees, 10,  135.78, 59.22, 56.61, 0.00, 8.60, 5973, 5767, 194, 48.0, , 1
Java, binary-trees, 10,  130.92, 57.06, 54.54, 0.00, 8.29, 5753, 5571, 162, 48.0, , 1
Java, binary-trees, 10,  136.04, 59.09, 56.48, 0.00, 8.59, 5962, 5744, 208, 48.0, , 1
Java, binary-trees, 10,  131.15, 56.88, 54.36, 0.00, 8.29, 5738, 5506, 204, 48.0, , 1
Java, binary-trees, 10,  136.39, 59.55, 56.93, 0.00, 8.63, 6010, 5815, 172, 45.0, , 1
Java, binary-trees, 10,  130.63, 56.87, 54.35, 0.00, 8.28, 5733, 5517, 200, 48.0, , 1
Java, binary-trees, 10,  136.66, 59.16, 56.55, 0.00, 8.60, 5967, 5767, 188, 48.0, , 1
Java, fannkuch-redux, 10,  597.41, 283.83, 275.26, 0.00, 14.35, 28492, 28439, 18, 47.0, , 1
Java, fannkuch-redux, 10,  639.07, 304.02, 294.83, 0.00, 15.38, 30521, 30438, 13, 48.0, , 1
Java, fannkuch-redux, 10,  638.08, 303.53, 294.36, 0.00, 15.36, 30479, 30396, 18, 46.0, , 1
Java, fannkuch-redux, 10,  592.71, 283.58, 275.02, 0.00, 14.34, 28475, 28417, 13, 47.0, , 1
Java, fannkuch-redux, 10,  639.31, 304.89, 295.68, 0.00, 15.41, 30603, 30551, 14, 48.0, , 1
Java, fannkuch-redux, 10,  595.75, 284.33, 275.74, 0.00, 14.38, 28543, 28492, 16, 47.0, , 1
Java, fannkuch-redux, 10,  597.94, 284.24, 275.66, 0.00, 14.38, 28531, 28448, 16, 48.0, , 1
Java, fannkuch-redux, 10,  638.33, 303.13, 293.96, 0.00, 15.33, 30427, 30372, 18, 47.0, , 1
Java, fannkuch-redux, 10,  595.76, 283.22, 274.66, 0.00, 14.33, 28449, 28397, 16, 48.0, , 1
Java, fannkuch-redux, 10,  596.74, 283.93, 275.36, 0.00, 14.36, 28497, 28433, 19, 47.0, , 1
Java, fannkuch-redux, 10,  613.40, 290.44, 281.62, 0.00, 14.79, 29198, 28394, 16, 47.0, , 1
Java, fannkuch-redux, 10,  627.72, 298.31, 289.13, 0.00, 15.20, 30165, 30103, 13, 46.0, , 1
Java, fannkuch-redux, 10,  640.51, 303.35, 294.18, 0.00, 15.34, 30444, 30345, 13, 48.0, , 1
Java, fannkuch-redux, 10,  598.09, 283.37, 274.78, 0.00, 14.33, 28444, 28389, 17, 48.0, , 1
Java, fannkuch-redux, 10,  640.80, 304.55, 295.35, 0.00, 15.41, 30570, 30494, 18, 48.0, , 1
Java, fannkuch-redux, 10,  638.10, 302.54, 293.39, 0.00, 15.30, 30370, 30309, 15, 48.0, , 1
Java, fannkuch-redux, 10,  638.09, 302.99, 293.83, 0.00, 15.32, 30415, 30364, 17, 48.0, , 1
Java, fannkuch-redux, 10,  597.44, 284.54, 275.93, 0.00, 14.39, 28557, 28490, 11, 48.0, , 1
Java, fannkuch-redux, 10,  596.84, 284.56, 275.95, 0.00, 14.40, 28564, 28492, 17, 48.0, , 1
Java, fannkuch-redux, 10,  637.18, 303.65, 294.46, 0.00, 15.36, 30488, 30417, 19, 46.0, , 1
Java, fasta, 10,  55.21, 24.47, 23.63, 0.00, 1.44, 2788, 2753, 30, 46.0, , 1
Java, fasta, 10,  54.55, 24.37, 23.53, 0.00, 1.43, 2782, 2750, 27, 47.0, , 1
Java, fasta, 10,  53.99, 24.27, 23.43, 0.00, 1.42, 2755, 2725, 24, 47.0, , 1
Java, fasta, 10,  54.66, 24.38, 23.53, 0.00, 1.45, 2809, 2744, 24, 43.0, , 1
Java, fasta, 10,  54.74, 24.46, 23.61, 0.00, 1.44, 2795, 2740, 28, 44.0, , 1
Java, fasta, 10,  54.14, 24.39, 23.55, 0.00, 1.43, 2770, 2740, 25, 47.0, , 1
Java, fasta, 10,  55.03, 24.63, 23.77, 0.00, 1.45, 2812, 2752, 33, 45.0, , 1
Java, fasta, 10,  54.46, 24.44, 23.60, 0.00, 1.43, 2777, 2749, 22, 47.0, , 1
Java, fasta, 10,  54.80, 24.53, 23.69, 0.00, 1.43, 2783, 2744, 34, 47.0, , 1
Java, fasta, 10,  54.65, 24.37, 23.53, 0.00, 1.43, 2780, 2749, 25, 47.0, , 1
Java, fasta, 10,  55.28, 24.27, 23.43, 0.00, 1.44, 2799, 2742, 33, 44.0, , 1
Java, fasta, 10,  54.93, 24.28, 23.44, 0.00, 1.44, 2783, 2747, 23, 46.0, , 1
Java, fasta, 10,  55.52, 24.42, 23.57, 0.00, 1.44, 2805, 2745, 36, 44.0, , 1
Java, fasta, 10,  54.71, 24.41, 23.57, 0.00, 1.44, 2782, 2752, 25, 47.0, , 1
Java, fasta, 10,  54.81, 24.47, 23.63, 0.00, 1.44, 2786, 2756, 22, 47.0, , 1
Java, fasta, 10,  54.77, 24.39, 23.54, 0.00, 1.43, 2779, 2745, 23, 47.0, , 1
Java, fasta, 10,  54.76, 24.35, 23.51, 0.00, 1.43, 2782, 2749, 27, 46.0, , 1
Java, fasta, 10,  54.76, 24.35, 23.52, 0.00, 1.43, 2782, 2756, 21, 46.0, , 1
Java, fasta, 10,  55.21, 24.58, 23.73, 0.00, 1.45, 2804, 2754, 26, 44.0, , 1
Java, fasta, 10,  54.56, 24.32, 23.47, 0.00, 1.43, 2772, 2739, 27, 46.0, , 1
Java, k-nucleotide, 10,  221.00, 103.06, 99.93, 0.00, 6.82, 10413, 10206, 168, 48.0, , 1
Java, k-nucleotide, 10,  226.01, 104.99, 101.79, 0.00, 6.95, 10636, 10410, 182, 48.0, , 1
Java, k-nucleotide, 10,  221.84, 103.48, 100.34, 0.00, 6.84, 10449, 10223, 190, 48.0, , 1
Java, k-nucleotide, 10,  229.47, 106.81, 103.58, 0.00, 7.03, 10771, 10564, 182, 48.0, , 1
Java, k-nucleotide, 10,  225.58, 105.03, 101.84, 0.00, 6.94, 10621, 10414, 181, 48.0, , 1
Java, k-nucleotide, 10,  225.52, 105.22, 102.03, 0.00, 6.94, 10622, 10411, 194, 48.0, , 1
Java, k-nucleotide, 10,  222.43, 104.05, 100.89, 0.00, 6.87, 10514, 10319, 177, 48.0, , 1
Java, k-nucleotide, 10,  222.07, 103.95, 100.80, 0.00, 6.87, 10489, 10290, 182, 48.0, , 1
Java, k-nucleotide, 10,  221.73, 103.80, 100.65, 0.00, 6.86, 10492, 10299, 173, 48.0, , 1
Java, k-nucleotide, 10,  220.65, 103.01, 99.89, 0.00, 6.83, 10414, 10235, 163, 48.0, , 1
Java, k-nucleotide, 10,  220.73, 102.30, 99.18, 0.00, 6.80, 10378, 10159, 184, 48.0, , 1
Java, k-nucleotide, 10,  221.27, 103.18, 100.05, 0.00, 6.83, 10430, 10222, 179, 48.0, , 1
Java, k-nucleotide, 10,  224.06, 104.41, 101.24, 0.00, 6.91, 10561, 10339, 200, 48.0, , 1
Java, k-nucleotide, 10,  221.75, 103.27, 100.13, 0.00, 6.83, 10414, 10190, 186, 47.0, , 1
Java, k-nucleotide, 10,  221.65, 103.74, 100.60, 0.00, 6.84, 10452, 10233, 197, 48.0, , 1
Java, k-nucleotide, 10,  221.00, 103.24, 100.11, 0.00, 6.83, 10425, 10228, 172, 48.0, , 1
Java, k-nucleotide, 10,  219.95, 102.99, 99.86, 0.00, 6.82, 10406, 10193, 189, 48.0, , 1
Java, k-nucleotide, 10,  222.50, 103.64, 100.49, 0.00, 6.85, 10475, 10260, 186, 48.0, , 1
Java, k-nucleotide, 10,  221.73, 103.02, 99.88, 0.00, 6.83, 10414, 10205, 185, 47.0, , 1
Java, k-nucleotide, 10,  222.34, 103.20, 100.06, 0.00, 6.84, 10432, 10213, 187, 48.0, , 1
Java, mandelbrot, 10,  229.23, 101.81, 98.27, 0.00, 5.98, 11758, 11681, 38, 46.0, , 1
Java, mandelbrot, 10,  229.75, 101.82, 98.30, 0.00, 5.96, 11729, 11668, 34, 46.0, , 1
Java, mandelbrot, 10,  230.61, 102.16, 98.61, 0.00, 6.01, 11818, 11737, 44, 46.0, , 1
Java, mandelbrot, 10,  229.48, 101.23, 97.70, 0.00, 5.96, 11724, 11651, 41, 46.0, , 1
Java, mandelbrot, 10,  229.00, 101.87, 98.34, 0.00, 5.95, 11719, 11639, 38, 46.0, , 1
Java, mandelbrot, 10,  229.82, 101.65, 98.12, 0.00, 5.95, 11721, 11663, 35, 46.0, , 1
Java, mandelbrot, 10,  228.88, 101.29, 97.77, 0.00, 5.95, 11716, 11645, 44, 46.0, , 1
Java, mandelbrot, 10,  230.91, 101.53, 97.98, 0.00, 5.99, 11798, 11688, 36, 41.0, , 1
Java, mandelbrot, 10,  229.78, 101.64, 98.10, 0.00, 5.98, 11767, 11682, 46, 46.0, , 1
Java, mandelbrot, 10,  228.74, 101.13, 97.60, 0.00, 5.97, 11757, 11685, 40, 46.0, , 1
Java, mandelbrot, 10,  229.20, 101.62, 98.09, 0.00, 5.96, 11725, 11660, 42, 47.0, , 1
Java, mandelbrot, 10,  228.60, 100.96, 97.43, 0.00, 5.97, 11757, 11686, 40, 47.0, , 1
Java, mandelbrot, 10,  230.10, 101.58, 98.05, 0.00, 5.96, 11733, 11672, 38, 48.0, , 1
Java, mandelbrot, 10,  230.29, 101.09, 97.57, 0.00, 5.97, 11746, 11678, 41, 46.0, , 1
Java, mandelbrot, 10,  229.77, 101.51, 97.98, 0.00, 5.97, 11752, 11685, 37, 46.0, , 1
Java, mandelbrot, 10,  229.66, 100.65, 97.12, 0.00, 5.97, 11759, 11689, 48, 46.0, , 1
Java, mandelbrot, 10,  229.10, 101.32, 97.80, 0.00, 5.94, 11702, 11644, 33, 46.0, , 1
Java, mandelbrot, 10,  228.71, 101.22, 97.68, 0.00, 5.97, 11762, 11706, 37, 48.0, , 1
Java, mandelbrot, 10,  229.83, 100.38, 96.85, 0.00, 5.96, 11716, 11631, 43, 44.0, , 1
Java, mandelbrot, 10,  229.78, 100.99, 97.47, 0.00, 5.95, 11708, 11639, 40, 46.0, , 1
Java, n-body, 10,  80.69, 37.29, 36.07, 0.00, 2.03, 4007, 3984, 17, 46.0, , 1
Java, n-body, 10,  80.94, 37.31, 36.09, 0.00, 2.04, 4008, 3991, 11, 47.0, , 1
Java, n-body, 10,  82.00, 37.51, 36.29, 0.00, 2.04, 4019, 3990, 12, 47.0, , 1
Java, n-body, 10,  81.25, 37.38, 36.17, 0.00, 2.03, 4010, 3989, 15, 46.0, , 1
Java, n-body, 10,  81.53, 37.37, 36.15, 0.00, 2.04, 4017, 3988, 15, 46.0, , 1
Java, n-body, 10,  80.93, 37.39, 36.17, 0.00, 2.03, 4008, 3992, 9, 46.0, , 1
Java, n-body, 10,  81.11, 37.44, 36.22, 0.00, 2.04, 4017, 3990, 12, 46.0, , 1
Java, n-body, 10,  81.22, 37.43, 36.21, 0.00, 2.03, 4008, 3989, 13, 47.0, , 1
Java, n-body, 10,  81.49, 37.32, 36.11, 0.00, 2.04, 4009, 3981, 18, 47.0, , 1
Java, n-body, 10,  80.94, 37.30, 36.08, 0.00, 2.03, 4005, 3992, 8, 46.0, , 1
Java, n-body, 10,  81.11, 37.27, 36.06, 0.00, 2.04, 4012, 3988, 13, 47.0, , 1
Java, n-body, 10,  80.40, 37.52, 36.31, 0.00, 2.04, 4007, 3983, 18, 47.0, , 1
Java, n-body, 10,  80.68, 37.31, 36.09, 0.00, 2.04, 4012, 3981, 18, 47.0, , 1
Java, n-body, 10,  80.67, 37.29, 36.07, 0.00, 2.04, 4008, 3992, 10, 47.0, , 1
Java, n-body, 10,  80.74, 37.34, 36.13, 0.00, 2.03, 4008, 3986, 16, 46.0, , 1
Java, n-body, 10,  80.51, 37.44, 36.22, 0.00, 2.04, 4009, 3992, 8, 46.0, , 1
Java, n-body, 10,  81.07, 37.51, 36.29, 0.00, 2.04, 4022, 4002, 12, 46.0, , 1
Java, n-body, 10,  80.62, 37.32, 36.11, 0.00, 2.04, 4010, 3987, 15, 46.0, , 1
Java, n-body, 10,  80.53, 37.35, 36.14, 0.00, 2.03, 4008, 3984, 18, 46.0, , 1
Java, n-body, 10,  80.25, 37.39, 36.18, 0.00, 2.04, 4009, 3980, 21, 47.0, , 1
Java, regex-redux, 10,  247.85, 116.20, 112.54, 0.00, 7.21, 11704, 11407, 277, 48.0, , 1
Java, regex-redux, 10,  251.51, 117.75, 114.04, 0.00, 7.29, 11872, 11558, 269, 48.0, , 1
Java, regex-redux, 10,  251.54, 117.47, 113.68, 0.00, 7.27, 11845, 11560, 268, 48.0, , 1
Java, regex-redux, 10,  252.31, 117.97, 114.25, 0.00, 7.30, 11893, 11576, 274, 48.0, , 1
Java, regex-redux, 10,  247.19, 115.46, 111.83, 0.00, 7.17, 11638, 11331, 275, 48.0, , 1
Java, regex-redux, 10,  260.94, 122.34, 118.49, 0.00, 7.51, 12326, 12051, 251, 47.0, , 1
Java, regex-redux, 10,  251.26, 118.00, 114.28, 0.00, 7.29, 11883, 11592, 256, 47.0, , 1
Java, regex-redux, 10,  248.24, 116.10, 112.43, 0.00, 7.19, 11704, 11403, 273, 48.0, , 1
Java, regex-redux, 10,  254.06, 118.81, 115.07, 0.00, 7.34, 11966, 11671, 270, 48.0, , 1
Java, regex-redux, 10,  253.74, 118.99, 115.23, 0.00, 7.35, 11994, 11711, 263, 48.0, , 1
Java, regex-redux, 10,  252.30, 118.62, 114.89, 0.00, 7.31, 11948, 11659, 268, 48.0, , 1
Java, regex-redux, 10,  249.89, 117.12, 113.43, 0.00, 7.25, 11793, 11477, 280, 48.0, , 1
Java, regex-redux, 10,  252.75, 118.09, 114.37, 0.00, 7.30, 11900, 11600, 284, 48.0, , 1
Java, regex-redux, 10,  249.72, 117.07, 113.39, 0.00, 7.24, 11799, 11501, 262, 48.0, , 1
Java, regex-redux, 10,  249.89, 116.73, 113.04, 0.00, 7.22, 11763, 11472, 263, 48.0, , 1
Java, regex-redux, 10,  249.64, 117.39, 113.69, 0.00, 7.26, 11828, 11519, 271, 48.0, , 1
Java, regex-redux, 10,  250.30, 117.19, 113.50, 0.00, 7.26, 11807, 11515, 267, 48.0, , 1
Java, regex-redux, 10,  251.31, 117.79, 114.06, 0.00, 7.30, 11909, 11580, 272, 43.0, , 1
Java, regex-redux, 10,  252.79, 118.38, 114.64, 0.00, 7.32, 11930, 11636, 268, 48.0, , 1
Java, regex-redux, 10,  246.88, 115.93, 112.27, 0.00, 7.20, 11700, 11411, 272, 48.0, , 1
Java, reverse-complement, 10,  18.14, 8.18, 7.86, 0.00, 0.83, 842, 512, 326, 49.0, , 1
Java, reverse-complement, 10,  18.02, 8.16, 7.86, 0.00, 0.83, 838, 527, 308, 48.0, , 1
Java, reverse-complement, 10,  18.07, 8.18, 7.88, 0.00, 0.83, 840, 513, 324, 48.0, , 1
Java, reverse-complement, 10,  18.15, 8.16, 7.86, 0.00, 0.82, 839, 503, 333, 48.0, , 1
Java, reverse-complement, 10,  17.99, 8.09, 7.78, 0.00, 0.82, 835, 506, 325, 48.0, , 1
Java, reverse-complement, 10,  18.10, 8.12, 7.82, 0.00, 0.83, 837, 522, 312, 48.0, , 1
Java, reverse-complement, 10,  18.15, 8.19, 7.89, 0.00, 0.83, 841, 512, 326, 48.0, , 1
Java, reverse-complement, 10,  18.27, 8.22, 7.92, 0.00, 0.83, 845, 521, 316, 48.0, , 1
Java, reverse-complement, 10,  18.14, 8.09, 7.79, 0.00, 0.82, 836, 514, 320, 48.0, , 1
Java, reverse-complement, 10,  18.49, 8.08, 7.77, 0.00, 0.82, 837, 514, 319, 47.0, , 1
Java, reverse-complement, 10,  18.10, 8.01, 7.71, 0.00, 0.82, 831, 506, 322, 47.0, , 1
Java, reverse-complement, 10,  18.34, 8.09, 7.79, 0.00, 0.82, 841, 508, 330, 48.0, , 1
Java, reverse-complement, 10,  18.25, 8.06, 7.76, 0.00, 0.83, 836, 512, 321, 48.0, , 1
Java, reverse-complement, 10,  18.16, 8.12, 7.80, 0.00, 0.82, 836, 515, 318, 48.0, , 1
Java, reverse-complement, 10,  18.17, 8.11, 7.80, 0.00, 0.82, 836, 511, 321, 48.0, , 1
Java, reverse-complement, 10,  18.22, 8.14, 7.83, 0.00, 0.82, 839, 509, 325, 46.0, , 1
Java, reverse-complement, 10,  18.14, 8.14, 7.84, 0.00, 0.83, 838, 514, 321, 46.0, , 1
Java, reverse-complement, 10,  18.28, 8.18, 7.86, 0.00, 0.83, 840, 507, 327, 47.0, , 1
Java, reverse-complement, 10,  18.14, 8.13, 7.83, 0.00, 0.82, 838, 510, 325, 47.0, , 1
Java, reverse-complement, 10,  18.19, 8.17, 7.87, 0.00, 0.82, 840, 515, 321, 48.0, , 1
Java, spectral-norm, 10,  32.98, 15.32, 14.82, 0.00, 0.84, 1640, 1618, 14, 47.0, , 1
Java, spectral-norm, 10,  34.16, 15.69, 15.18, 0.00, 0.86, 1680, 1655, 21, 47.0, , 1
